GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,4.39047e+10
0,1,2.05339e+11
1,0,5.77639e+10
1,1,2.81032e+11
2,0,5.39588e+10
2,1,2.64804e+11
3,0,5.30703e+10
3,1,2.60425e+11
4,0,5.47792e+10
4,1,2.96557e+11
5,0,4.90453e+10
5,1,1.95925e+11
6,0,5.13388e+10
6,1,2.64079e+11
7,0,4.90812e+10
7,1,2.30743e+11
8,0,5.17809e+10
8,1,2.58434e+11
9,0,5.40455e+10
9,1,3.38589e+11
10,0,5.06219e+10
10,1,2.29904e+11
11,0,4.49847e+10
11,1,2.40287e+11
12,0,5.00968e+10
12,1,2.96607e+11
13,0,4.50598e+10
13,1,3.42491e+11
14,0,5.23697e+10
14,1,2.51323e+11
15,0,4.97401e+10
15,1,2.34104e+11
16,0,3.15168e+10
16,1,2.33514e+11
17,0,5.00929e+10
17,1,2.09713e+11
18,0,5.04128e+10
18,1,2.35534e+11
19,0,5.09605e+10
19,1,2.51649e+11
20,0,5.10892e+10
20,1,2.36284e+11
21,0,5.19304e+10
21,1,2.70406e+11
22,0,5.0445e+10
22,1,2.22197e+11
23,0,5.37777e+10
23,1,2.94516e+11
24,0,5.45909e+10
24,1,2.37589e+11
25,0,5.20284e+10
25,1,2.75224e+11
26,0,4.95839e+10
26,1,2.38517e+11
27,0,4.95575e+10
27,1,2.38465e+11
28,0,1.65589e+10
28,1,1.61565e+11
29,0,1.24901e+10
29,1,1.42611e+11
30,0,4.83016e+10
30,1,2.54309e+11
31,0,4.98846e+10
31,1,2.29685e+11
32,0,4.73862e+10
32,1,2.01164e+11
33,0,4.90664e+10
33,1,2.89088e+11
34,0,5.12079e+10
34,1,2.71071e+11
35,0,5.31245e+10
35,1,2.37696e+11
36,0,5.14502e+10
36,1,2.65509e+11
37,0,5.18454e+10
37,1,2.65097e+11
38,0,5.28096e+10
38,1,2.26504e+11
39,0,5.03243e+10
39,1,2.26053e+11
40,0,5.40126e+10
40,1,2.57443e+11
41,0,4.98984e+10
41,1,2.33901e+11
42,0,2.67236e+09
42,1,3.63705e+10
43,0,4.61491e+10
43,1,2.49002e+11
44,0,4.66429e+10
44,1,2.46473e+11
45,0,4.65456e+10
45,1,2.24806e+11
46,0,4.21471e+10
46,1,2.57201e+11
47,0,4.62044e+10
47,1,2.16132e+11
48,0,4.63054e+10
48,1,2.4483e+11
49,0,4.53618e+10
49,1,1.95984e+11
50,0,4.57338e+10
50,1,2.11188e+11
51,0,4.95637e+10
51,1,3.0161e+11
52,0,5.26162e+10
52,1,2.62506e+11
53,0,4.8245e+10
53,1,2.6519e+11
54,0,5.08521e+10
54,1,2.68469e+11
55,0,4.94282e+10
55,1,2.26376e+11
56,0,4.77563e+10
56,1,2.96842e+11
57,0,4.946e+10
57,1,2.8022e+11
58,0,4.87985e+10
58,1,2.64594e+11
59,0,4.84405e+10
59,1,2.5719e+11
60,0,4.8364e+09
60,1,6.22859e+10
61,0,2.07441e+10
61,1,1.45904e+11
62,0,2.4086e+10
62,1,1.93535e+11
63,0,4.68125e+10
63,1,2.16919e+11
64,0,1.11251e+10
64,1,9.93943e+10
65,0,4.90076e+10
65,1,2.42321e+11
66,0,4.74423e+10
66,1,2.17417e+11
67,0,5.02434e+10
67,1,2.59463e+11
68,0,4.87733e+10
68,1,2.09686e+11
69,0,5.10328e+10
69,1,3.6868e+11
70,0,4.09133e+10
70,1,1.71145e+11
71,0,4.55386e+10
71,1,2.37483e+11
72,0,4.50163e+10
72,1,2.23267e+11
73,0,4.82179e+10
73,1,2.29454e+11
74,0,4.96409e+10
74,1,2.34533e+11
75,0,8.41209e-47
75,1,0.0615577
76,0,9.87455e+09
76,1,1.26688e+11
77,0,4.69269e+10
77,1,2.84271e+11
78,0,4.12008e+10
78,1,2.02009e+11
79,0,4.46017e+10
79,1,2.21028e+11
80,0,4.31882e+10
80,1,2.70218e+11
81,0,4.79952e+10
81,1,2.10548e+11
82,0,5.03074e+10
82,1,2.32954e+11
83,0,4.86879e+10
83,1,1.86396e+11
