GridcellIndex,IsMarine,GetRealm,GetLatitudeIndex,GetLongitudeIndex,GetCellArea,GetGridcellRealm,GetGridcellLandMask,AvailableWater,GetGridcellHanpp,TemperatureRange,Temp,GroundFrost,Precipitation,TerrestrialNPP,Get_Ecto_max,Get_Endo_C_max,Get_Endo_H_max,Get_Endo_O_max,TotalPrecip,Seasonality,BreedingSeason,AnnualTemperature,SDTemperature,ExpTDevWeight,AET,TotalAET,FractionMonthFrost,FractionYearFrost,FractionYearFire
56,0,2,4,0,2064.45,2,1,800,0.173094,10.2836,15.8885,0.0170492,50.3377,2.98622,50000,200000,1e+06,500000,744.026,0.183345,1,10.8224,4.88129,0.00566053,71.1583,639.085,0.000568306,0,0
57,0,2,4,1,2064.45,2,1,800,0.173965,10.4164,15.818,0.0268852,52.8967,2.86811,50000,200000,1e+06,500000,753.661,0.183756,1,10.5801,4.98184,0.00515876,70.9251,633.702,0.000896175,0,0
58,0,2,4,2,2064.45,2,1,800,0.1,10.6361,16.3443,0.0116393,49.1508,2.69094,50000,200000,1e+06,500000,685.802,0.20544,1,10.9755,5.11341,0.00471013,72.8177,639.962,0.000387978,0,0
59,0,2,4,3,2064.45,2,1,800,0.1,10.541,15.9721,0.0273771,51.4918,2.80906,50000,200000,1e+06,500000,690.592,0.19919,1,10.5474,5.21079,0.00444754,71.5319,628.92,0.000912568,0.23523,0
60,0,2,4,4,2064.45,2,1,800,0.00863634,10.7164,16.2131,0.0206557,49.0311,2.75,50000,200000,1e+06,500000,628.805,0.217805,1,10.623,5.33546,0.00400447,72.1166,624.39,0.000688525,0.237119,0
61,0,2,4,5,2064.45,2,1,700,0.0431414,10.7918,16.6557,0.0106557,47.659,2.72047,50000,200000,1e+06,500000,592.031,0.238935,1,10.9847,5.45942,0.00371464,69.0978,592.037,0.000355191,0.231508,0
62,0,2,4,6,2064.45,2,1,700,0.0470615,10.3967,17.3377,0.000655738,52.0311,2.51378,50000,200000,1e+06,500000,619.402,0.217955,1,11.3786,5.55776,0.00326593,73.065,619.405,2.18579e-05,0,0
63,0,2,4,7,2064.45,2,1,700,0.1,10.3902,17.7639,0,56.241,2.75,50000,200000,1e+06,500000,610.343,0.187542,1,11.6687,5.64957,0.00300796,72.4754,610.347,0,0,0
64,0,2,4,8,2064.45,2,1,800,0.0217527,10.7721,17.5115,0,59.4574,2.4252,50000,200000,1e+06,500000,629.731,0.194813,1,11.3664,5.70753,0.00289244,74.6739,629.742,0,0.231721,0
65,0,2,4,9,2064.45,2,1,800,0.1,10.9279,17.2656,0.000655738,62.8918,2.60236,50000,200000,1e+06,500000,656.064,0.19093,1,11.0187,5.78317,0.00271345,77.5842,651.945,2.18579e-05,0.244798,0
66,0,2,4,10,2064.45,2,1,800,0.1,11.077,17.2213,0.000983607,63.5902,2.63189,50000,200000,1e+06,500000,698.798,0.168941,1,10.8811,5.87246,0.00252687,77.8468,654.31,3.27869e-05,0.362625,0
67,0,2,4,11,2064.45,2,1,800,0.1783,10.9295,16.977,0.00163934,67.8311,2.60236,50000,200000,1e+06,500000,783.889,0.194297,1,10.5015,5.97013,0.00233018,77.1292,650.549,5.46448e-05,0.375549,0
68,0,2,4,12,2064.45,2,1,800,0.257321,10.6852,16.6164,0.00442623,75.541,3.04528,50000,200000,1e+06,500000,871.313,0.180745,1,10.0548,6.01586,0.00222872,75.4419,640.482,0.000147541,0.386511,0
69,0,2,4,13,2064.45,2,1,800,0.302938,10.5361,16.3787,0.00803279,81.0639,3.84252,50000,200000,1e+06,500000,894.297,0.172453,1,9.84344,6.02797,0.00222635,74.5879,635.293,0.00026776,0.391046,0
70,0,2,5,0,2044.43,2,1,300,0.364018,9.41639,14.882,0.0552459,56.9033,5.25984,50000,200000,1e+06,500000,833.056,0.175917,1,10.2639,4.65919,0.00708382,66.9898,612.772,0.00184153,0,0
71,0,2,5,1,2044.43,2,1,800,0.223227,9.74426,15.0115,0.0654098,57.7607,3.2815,50000,200000,1e+06,500000,790.415,0.181117,1,10.2246,4.75571,0.00647285,68.226,624.554,0.00218033,0,0
72,0,2,5,2,2044.43,2,1,800,0.242745,9.69344,15.3443,0.0334426,54.4164,3.72441,50000,200000,1e+06,500000,757.559,0.176756,1,10.3325,4.89225,0.0057189,69.195,626.678,0.00111475,0,0
73,0,2,5,3,2044.43,2,1,800,0.1,9.69016,15.4639,0.0303279,53.9066,2.75,50000,200000,1e+06,500000,730.259,0.198805,1,10.2686,5.03266,0.00512145,69.5115,623.887,0.00101093,0,0
74,0,2,5,4,2044.43,2,1,800,0.1,9.87869,16.0852,0.0103279,49.3492,2.48425,50000,200000,1e+06,500000,638.231,0.202503,1,10.7299,5.16592,0.00460867,71.2382,628.145,0.000344262,0,0
75,0,2,5,5,2044.43,2,1,800,0,9.70492,16.7049,0.00213115,47.3426,3.10433,50000,200000,1e+06,500000,599.08,0.168862,1,11.1037,5.33137,0.00398943,69.0302,599.098,7.10383e-05,0,0
76,0,2,5,6,2044.43,2,1,800,0.0204604,9.32295,17.6885,0,50.7246,2.69094,50000,200000,1e+06,500000,612.52,0.178483,1,11.7728,5.49338,0.00338146,71.713,612.536,0,0,0
77,0,2,5,7,2044.43,2,1,700,0.1,9.79508,17.7295,0,55.1557,2.75,50000,200000,1e+06,500000,621.656,0.177194,1,11.7266,5.58545,0.00317004,73.2989,621.66,0,0,0
78,0,2,5,8,2044.43,2,1,800,0.0841467,10.4623,17.0836,0.000327869,59.7393,2.54331,50000,200000,1e+06,500000,647.5,0.20832,1,11.0178,5.62742,0.00305585,76.2771,647.5,1.0929e-05,0.234749,0
79,0,2,5,9,2044.43,2,1,700,0.0940483,10.8213,16.8344,0.00360656,62.4328,2.39567,50000,200000,1e+06,500000,661.957,0.188916,1,10.7053,5.68774,0.00291337,75.4525,638.366,0.000120219,0.29693,0
80,0,2,5,10,2044.43,2,1,700,0.0868302,11.0639,16.6902,0.00590164,65.1131,2.4252,50000,200000,1e+06,500000,731.805,0.200586,1,10.4515,5.76604,0.00272749,75.3997,640.307,0.000196721,0.37179,0
81,0,2,5,11,2044.43,2,1,800,0.1,11.1213,16.941,0.00311475,66.741,2.48425,50000,200000,1e+06,500000,808.026,0.184314,1,10.5149,5.85297,0.00247951,76.5893,650.233,0.000103825,0.372743,0
82,0,2,5,12,2044.43,2,1,800,0.143227,10.8672,16.4066,0.0122951,74.5754,2.45472,50000,200000,1e+06,500000,915.229,0.16881,1,9.89331,5.93768,0.00232872,74.4758,634.602,0.000409836,0.390113,0
83,0,2,5,13,2044.43,2,1,800,0.16842,10.5197,16.282,0.0132787,76.0525,2.33661,50000,200000,1e+06,500000,883.949,0.141664,1,9.70861,5.98352,0.00224183,73.8762,627.569,0.000442623,0.392091,0
