GridcellIndex,IsMarine,GetRealm,GetLatitudeIndex,GetLongitudeIndex,GetCellArea,GetGridcellRealm,GetGridcellLandMask,AvailableWater,GetGridcellHanpp,TemperatureRange,Temp,GroundFrost,Precipitation,TerrestrialNPP,Get_Ecto_max,Get_Endo_C_max,Get_Endo_H_max,Get_Endo_O_max,TotalPrecip,Seasonality,BreedingSeason,AnnualTemperature,SDTemperature,ExpTDevWeight,AET,TotalAET,FractionMonthFrost,FractionYearFrost,FractionYearFire
10,0,2,0,10,2142.92,2,1,800,0.417873,10.2705,9.1,7.50066,68.6639,3.42913,50000,200000,1e+06,500000,867.32,0.098535,1,10.2652,6.07166,0.0290565,48.4922,653.169,0.250022,0.388658,0
11,0,2,0,11,2142.92,2,1,800,0.274061,9.98197,9.78197,5.77,68.6459,0.948819,50000,200000,1e+06,500000,874.107,0.071951,0,10.7149,6.25887,0.0248833,50.5758,672.481,0.192333,0.372596,0
12,0,2,0,12,2142.92,2,1,800,0.293545,10,10.1639,5.05803,65.8328,2.4252,50000,200000,1e+06,500000,866.697,0.0897044,1,10.9817,6.30738,0.0232445,51.8093,682.128,0.168601,0.366225,0
13,0,2,0,13,2142.92,2,1,700,0.375043,9.54754,7.39344,10.6579,79.7951,1.53937,50000,200000,1e+06,500000,1086.35,0.0599509,0,8.4235,6.17405,0.0266716,43.0638,583.321,0.355262,0.472165,0
14,0,2,1,0,2123.55,2,1,800,0.1,9.02787,10.3033,3.91262,54.4311,1.53937,50000,200000,1e+06,500000,764.73,0.103934,1,11.6469,5.10546,0.0443515,52.1924,668.317,0.130421,0,0
15,0,2,1,1,2123.55,2,1,800,0.0874116,9.63607,10.2344,4.55377,53.2607,1.53937,50000,200000,1e+06,500000,727.202,0.115698,1,11.5788,5.21045,0.0429781,52.0648,664.53,0.151792,0,0
16,0,2,1,2,2123.55,2,1,800,0.0548821,10.0557,10.1672,5.06984,52.9869,1.33268,50000,200000,1e+06,500000,701.492,0.11323,1,11.419,5.30824,0.0402649,51.7623,658.2,0.168995,0,0
17,0,2,1,3,2123.55,2,1,800,0.148203,10.2607,10.3869,4.85885,54.2295,1.50984,50000,200000,1e+06,500000,699.339,0.107288,1,11.6552,5.41998,0.0388495,52.6563,668.537,0.161962,0,0
18,0,2,1,4,2123.55,2,1,800,0.175163,10.2738,10.3098,5.02705,56.0557,1.80512,50000,200000,1e+06,500000,714.864,0.103511,1,11.5516,5.48897,0.037473,52.3416,669.357,0.167568,0,0
19,0,2,1,5,2123.55,2,1,800,0.1,10.3016,10.0328,5.60508,58.0361,1.36221,50000,200000,1e+06,500000,741.369,0.10261,1,11.3175,5.56527,0.0368652,51.5122,668.999,0.186836,0.237709,0
20,0,2,1,6,2123.55,2,1,800,0.161169,10.2967,10.0311,5.59787,57.2262,1.62795,50000,200000,1e+06,500000,736.523,0.108402,1,11.2955,5.64981,0.0353973,51.5342,672.598,0.186596,0.242372,0
21,0,2,1,7,2123.55,2,1,800,0.234373,10.5049,9.83279,6.20262,55.9787,1.59843,50000,200000,1e+06,500000,733.841,0.109228,1,11.1045,5.69824,0.0347922,50.9007,669.108,0.206754,0.300362,0
22,0,2,1,8,2123.55,2,1,800,0.348488,10.8066,9.92623,6.3241,56.6197,2.45472,50000,200000,1e+06,500000,723.598,0.112708,1,11.1601,5.7481,0.0335269,51.2838,672.092,0.210803,0.368393,0
23,0,2,1,9,2123.55,2,1,800,0.378554,10.7164,9.6918,6.71148,58.4754,2.98622,50000,200000,1e+06,500000,756.367,0.110456,1,10.8679,5.87207,0.0314284,50.4129,666.139,0.223716,0.375101,0
24,0,2,1,10,2123.55,2,1,800,0.415472,10.218,9.16885,7.29738,62.8852,2.89764,50000,200000,1e+06,500000,829.49,0.111061,1,10.2085,6.05313,0.0280798,48.5178,648.01,0.243246,0.389569,0
25,0,2,1,11,2123.55,2,1,800,0.259874,10.1311,10.0459,5.40033,58.9148,1.45079,50000,200000,1e+06,500000,803.161,0.100973,1,10.8898,6.24702,0.0240125,51.4436,673.439,0.180011,0.369016,0
26,0,2,1,12,2123.55,2,1,800,0.284554,10.123,10.4377,4.67098,60.7459,1.86417,50000,200000,1e+06,500000,824.925,0.0968897,1,11.1559,6.33262,0.0220947,52.7175,686.435,0.155699,0.362662,0
27,0,2,1,13,2123.55,2,1,800,0.3652,9.84262,8.76393,7.79541,76.1623,2.4252,50000,200000,1e+06,500000,1036.32,0.0922225,1,9.55874,6.20389,0.0239262,47.1078,628.859,0.259847,0.400413,0
28,0,2,2,0,2104.01,2,1,800,0.0295303,9.46885,10.3098,4.27033,47.6557,1.59843,50000,200000,1e+06,500000,684.669,0.120941,1,11.6787,5.10968,0.0447047,52.3208,657.914,0.142344,0,0
29,0,2,2,1,2104.01,2,1,800,0.0249216,9.79508,10.4377,4.33066,47.6016,1.48031,50000,200000,1e+06,500000,649.649,0.109797,1,11.7358,5.21029,0.0421447,52.1558,649.651,0.144355,0,0
30,0,2,2,2,2104.01,2,1,800,0.152184,10.0361,10.3607,4.6918,49.4,1.42126,50000,200000,1e+06,500000,656.769,0.0999446,1,11.6141,5.29833,0.040422,52.3998,654.701,0.156393,0,0
31,0,2,2,3,2104.01,2,1,800,0.1,10.0492,10.3869,4.66475,50.9,1.42126,50000,200000,1e+06,500000,655.975,0.108751,1,11.6195,5.38492,0.0386593,52.2989,655.976,0.155492,0,0
32,0,2,2,4,2104.01,2,1,800,0.1,10.1541,10.3082,4.90639,50.6557,1.62795,50000,200000,1e+06,500000,659.739,0.111246,1,11.4908,5.46648,0.0368055,52.3307,658.586,0.163546,0,0
33,0,2,2,5,2104.01,2,1,800,0.167338,10.2361,10.3295,4.94328,50.4934,1.48031,50000,200000,1e+06,500000,665.941,0.108608,1,11.4874,5.57262,0.0350602,52.3551,663.14,0.164776,0.22867,0
34,0,2,2,6,2104.01,2,1,800,0.260147,10.041,10.2426,4.94721,52.5262,2.27756,50000,200000,1e+06,500000,697.464,0.113833,1,11.4246,5.65117,0.0342648,52.1828,669.896,0.164907,0.233165,0
35,0,2,2,7,2104.01,2,1,800,0.118674,10.1492,10.0262,5.45656,51.859,1.5689,50000,200000,1e+06,500000,710.39,0.121143,1,11.2119,5.70419,0.0335274,51.5251,668.002,0.181885,0.243319,0
36,0,2,2,8,2104.01,2,1,800,0.267327,10.4623,9.6918,6.45131,52.7361,2.39567,50000,200000,1e+06,500000,731.492,0.10867,1,10.8428,5.7482,0.0326635,50.3073,659.662,0.215044,0.367075,0
37,0,2,2,9,2104.01,2,1,800,0.3835,10.4639,9.47705,6.90721,54.8328,2.98622,50000,200000,1e+06,500000,756.762,0.109618,1,10.5478,5.87718,0.030176,49.5712,652.082,0.23024,0.37706,0
38,0,2,2,10,2104.01,2,1,800,0.393895,10.159,8.74262,8.18852,60.1475,3.01575,50000,200000,1e+06,500000,842.341,0.113658,1,9.73443,5.99273,0.0281403,47.1182,628.537,0.272951,0.396864,0
39,0,2,2,11,2104.01,2,1,800,0.309353,10.1525,9.61475,6.29689,54.0902,1.80512,50000,200000,1e+06,500000,788.831,0.103511,1,10.4225,6.18091,0.0242751,49.958,652.475,0.209896,0.379248,0
40,0,2,2,12,2104.01,2,1,800,0.1,10.1361,10.2098,5.10738,56.7508,1.59843,50000,200000,1e+06,500000,807.518,0.110566,1,10.8351,6.28619,0.0217017,51.7859,670.617,0.170246,0.368976,0
41,0,2,2,13,2104.01,2,1,800,0.256032,10.1328,9.74262,6.01902,74.5197,1.45079,50000,200000,1e+06,500000,998.452,0.0887524,0,10.5071,6.20847,0.0233584,50.3987,667.79,0.200634,0.375513,0
42,0,2,3,0,2084.32,2,1,300,0.00524451,9.52131,10.1082,4.68475,46.0607,1.62795,50000,200000,1e+06,500000,660.092,0.115681,1,11.4936,5.01005,0.0465252,51.5946,606.99,0.156158,0,0
43,0,2,3,1,2084.32,2,1,800,0.1,9.87869,10.1213,4.98639,48.2443,1.5689,50000,200000,1e+06,500000,648.316,0.111954,1,11.4801,5.14809,0.044021,51.7832,647.525,0.166213,0,0
44,0,2,3,2,2084.32,2,1,800,0.127358,10,10.0459,5.24607,51.1426,1.98228,50000,200000,1e+06,500000,671.956,0.112715,1,11.2689,5.25913,0.0403492,51.3232,647.557,0.174869,0,0
45,0,2,3,3,2084.32,2,1,800,0.0926935,9.89672,9.96885,5.30689,49.3541,1.65748,50000,200000,1e+06,500000,649.649,0.118776,1,11.2149,5.33127,0.0395725,51.1876,643.462,0.176896,0,0
46,0,2,3,4,2084.32,2,1,800,0.0745459,10.0885,9.99836,5.4423,47.3328,1.53937,50000,200000,1e+06,500000,628.197,0.131783,1,11.1973,5.41864,0.0376142,49.8914,628.203,0.18141,0,0
47,0,2,3,5,2084.32,2,1,800,0.162273,10.1689,10.0246,5.4741,47.9852,1.83465,50000,200000,1e+06,500000,622.951,0.103109,1,11.2589,5.52808,0.0363635,49.1913,622.961,0.18247,0.232464,0
48,0,2,3,6,2084.32,2,1,800,0.240104,9.98361,10.2361,4.9141,47.7459,1.71653,50000,200000,1e+06,500000,643.249,0.110604,1,11.3689,5.61697,0.0340017,50.6506,643.255,0.163803,0.232233,0
49,0,2,3,7,2084.32,2,1,800,0.1,10.0934,10.3279,4.85377,47.0262,1.53937,50000,200000,1e+06,500000,653.741,0.109616,1,11.3995,5.67357,0.032567,51.4442,653.745,0.161792,0.231564,0
50,0,2,3,8,2084.32,2,1,800,0.1,10.3,10.2066,5.27082,46.182,1.62795,50000,200000,1e+06,500000,664.762,0.111471,1,11.2299,5.72752,0.0313544,51.8573,662.53,0.175694,0.239492,0
51,0,2,3,9,2084.32,2,1,800,0.1,10.4918,9.98033,5.90492,46.2689,1.36221,50000,200000,1e+06,500000,683.59,0.115738,1,10.9673,5.83731,0.0296714,51.1851,657.85,0.196831,0.299112,0
52,0,2,3,10,2084.32,2,1,800,0.179591,10.2721,9.34918,6.98148,54.1246,1.62795,50000,200000,1e+06,500000,771.274,0.120221,1,10.2616,5.94365,0.0277485,48.9998,641.779,0.232716,0.380304,0
53,0,2,3,11,2084.32,2,1,800,0.22751,10.1475,9.23443,7.09426,56.9049,1.83465,50000,200000,1e+06,500000,817.289,0.099318,1,10.0762,6.07304,0.0255713,48.697,639.514,0.236475,0.385174,0
54,0,2,3,12,2084.32,2,1,800,0.232655,10.0246,9.13115,7.19279,61.9885,1.48031,50000,200000,1e+06,500000,893.88,0.0999734,1,9.84604,6.11576,0.0240891,48.1291,636.616,0.23976,0.392574,0
55,0,2,3,13,2084.32,2,1,800,0.310951,10.1115,9.52951,6.44311,67.3492,1.71653,50000,200000,1e+06,500000,938.93,0.0936728,1,10.2626,6.1443,0.0238806,49.5834,655.314,0.21477,0.382575,0
56,0,2,4,0,2064.45,2,1,800,0.173094,9.04754,9.33934,5.69164,50.7508,1.68701,50000,200000,1e+06,500000,744.026,0.103577,1,10.8224,4.88129,0.0502283,49.1763,639.085,0.189721,0,0
57,0,2,4,1,2064.45,2,1,800,0.173965,9.3918,9.15246,6.43246,53.8934,1.77559,50000,200000,1e+06,500000,753.661,0.11376,1,10.5801,4.98184,0.0475868,48.5189,633.702,0.214415,0,0
58,0,2,4,2,2064.45,2,1,800,0.1,9.50164,9.65902,5.53508,50.8049,1.53937,50000,200000,1e+06,500000,685.802,0.117523,1,10.9755,5.11341,0.0437342,50.1708,639.962,0.184503,0,0
59,0,2,4,3,2064.45,2,1,800,0.1,9.61475,9.26885,6.44918,50.2393,1.62795,50000,200000,1e+06,500000,690.592,0.115438,1,10.5474,5.21079,0.041545,48.8527,628.92,0.214973,0.23523,0
60,0,2,4,4,2064.45,2,1,800,0.00863634,9.71967,9.38361,6.32836,48.0426,1.68701,50000,200000,1e+06,500000,628.805,0.133614,1,10.623,5.33546,0.0390137,49.2511,624.39,0.210945,0.237119,0
61,0,2,4,5,2064.45,2,1,700,0.0431414,9.71311,9.81639,5.45902,44.6541,1.30315,50000,200000,1e+06,500000,592.031,0.114454,0,10.9847,5.45942,0.0363089,47.101,592.037,0.181967,0.231508,0
62,0,2,4,6,2064.45,2,1,700,0.0470615,9.63607,10.2311,4.60295,46.2213,1.39173,50000,200000,1e+06,500000,619.402,0.120669,1,11.3786,5.55776,0.0348969,49.1423,619.405,0.153432,0,0
63,0,2,4,7,2064.45,2,1,700,0.1,9.83934,10.6279,4.10148,43.5344,1.80512,50000,200000,1e+06,500000,610.343,0.123104,1,11.6687,5.64957,0.0324581,48.5417,610.347,0.136716,0,0
64,0,2,4,8,2064.45,2,1,800,0.0217527,10.0279,10.4131,4.65492,44.6246,1.45079,50000,200000,1e+06,500000,629.731,0.11654,1,11.3664,5.70753,0.0308217,49.7434,629.742,0.155164,0.231721,0
65,0,2,4,9,2064.45,2,1,800,0.1,10.2885,10.0787,5.53033,43.6934,1.71653,50000,200000,1e+06,500000,656.064,0.125939,1,11.0187,5.78317,0.0297804,51.3981,651.945,0.184344,0.244798,0
66,0,2,4,10,2064.45,2,1,800,0.1,10.4475,10.0639,5.70016,46.7426,1.71653,50000,200000,1e+06,500000,698.798,0.110184,1,10.8811,5.87246,0.0274612,51.3035,654.31,0.190005,0.362625,0
67,0,2,4,11,2064.45,2,1,800,0.1783,10.4344,9.75082,6.32344,52.1164,1.48031,50000,200000,1e+06,500000,783.889,0.110523,1,10.5015,5.97013,0.0259115,50.1631,650.549,0.210781,0.375549,0
68,0,2,4,12,2064.45,2,1,800,0.257321,10.2082,9.25082,7.14443,58.6328,1.83465,50000,200000,1e+06,500000,871.313,0.108891,1,10.0548,6.01586,0.0259616,48.6316,640.482,0.238148,0.386511,0
69,0,2,4,13,2064.45,2,1,800,0.302938,10.0803,9.06229,7.4323,60.5426,2.15945,50000,200000,1e+06,500000,894.297,0.0969167,1,9.84344,6.02797,0.0255123,48.049,635.293,0.247743,0.391046,0
70,0,2,5,0,2044.43,2,1,300,0.364018,8.24754,8.66557,6.24262,54.3131,3.39961,50000,200000,1e+06,500000,833.056,0.113701,1,10.2639,4.65919,0.0562578,46.9611,612.772,0.208087,0,0
71,0,2,5,1,2044.43,2,1,800,0.223227,8.57705,8.67049,6.58148,53.1934,1.95276,50000,200000,1e+06,500000,790.415,0.107779,1,10.2246,4.75571,0.0535854,47.1026,624.554,0.219383,0,0
72,0,2,5,2,2044.43,2,1,800,0.242745,8.78852,8.88361,6.38262,53.0787,2.24803,50000,200000,1e+06,500000,757.559,0.106689,1,10.3325,4.89225,0.0492707,47.6697,626.678,0.212754,0,0
73,0,2,5,3,2044.43,2,1,800,0.1,8.79508,8.89508,6.35984,50.4426,1.50984,50000,200000,1e+06,500000,730.259,0.10915,1,10.2686,5.03266,0.0457438,47.5827,623.887,0.211995,0,0
74,0,2,5,4,2044.43,2,1,800,0.1,8.90164,9.50328,5.2741,45.1705,1.45079,50000,200000,1e+06,500000,638.231,0.118261,1,10.7299,5.16592,0.0413441,49.4719,628.145,0.175803,0,0
75,0,2,5,5,2044.43,2,1,800,0,9.03934,9.9082,4.66328,43.823,1.62795,50000,200000,1e+06,500000,599.08,0.0885534,0,11.1037,5.33137,0.0384448,47.3137,599.098,0.155443,0,0
76,0,2,5,6,2044.43,2,1,800,0.0204604,8.88853,10.7213,3.17475,46.7967,1.59843,50000,200000,1e+06,500000,612.52,0.106019,1,11.7728,5.49338,0.0344914,48.7471,612.536,0.105825,0,0
77,0,2,5,7,2044.43,2,1,700,0.1,9.27213,10.7246,3.47934,45.0393,1.62795,50000,200000,1e+06,500000,621.656,0.104896,1,11.7266,5.58545,0.0327439,49.7089,621.66,0.115978,0,0
78,0,2,5,8,2044.43,2,1,800,0.0841467,9.73771,10.0148,5.13016,45.1066,1.48031,50000,200000,1e+06,500000,647.5,0.121251,1,11.0178,5.62742,0.0322444,51.132,647.5,0.171005,0.234749,0
79,0,2,5,9,2044.43,2,1,700,0.0940483,10.1984,9.80328,5.99721,44.4934,1.50984,50000,200000,1e+06,500000,661.957,0.119062,1,10.7053,5.68774,0.030357,50.4233,638.366,0.199907,0.29693,0
80,0,2,5,10,2044.43,2,1,700,0.0868302,10.459,9.59508,6.67082,48.4541,1.36221,50000,200000,1e+06,500000,731.805,0.112667,1,10.4515,5.76604,0.0290323,49.7327,640.307,0.222361,0.37179,0
81,0,2,5,11,2044.43,2,1,800,0.1,10.6213,9.67869,6.67607,52.5377,1.53937,50000,200000,1e+06,500000,808.026,0.114211,1,10.5149,5.85297,0.0279055,50.0818,650.233,0.222536,0.372743,0
82,0,2,5,12,2044.43,2,1,800,0.143227,10.2852,9.08361,7.6177,58.3623,1.68701,50000,200000,1e+06,500000,915.229,0.116015,1,9.89331,5.93768,0.0267438,48.1238,634.602,0.253923,0.390113,0
83,0,2,5,13,2044.43,2,1,800,0.16842,10.0639,8.90492,7.77574,56.5803,1.92323,50000,200000,1e+06,500000,883.949,0.116601,1,9.70861,5.98352,0.0262144,47.5742,627.569,0.259191,0.392091,0
