"var","x","y"
84.6475448608398,-0.75,46.25
80.1229476928711,-0.25,46.25
77.9672164916992,0.25,46.25
79.1114730834961,0.75,46.25
83.2836074829102,1.25,46.25
79.4606552124023,1.75,46.25
71.4672164916992,2.25,46.25
60.7278671264648,2.75,46.25
53.3065567016602,3.25,46.25
57.9918022155762,3.75,46.25
64.5704956054688,4.25,46.25
69.4147567749023,4.75,46.25
70.7081985473633,5.25,46.25
93.0327835083008,5.75,46.25
83.8901672363281,-0.75,46.75
75.0983581542969,-0.25,46.75
70.7049179077148,0.25,46.75
69.0180358886719,0.75,46.75
69.6311492919922,1.25,46.75
67.2442626953125,1.75,46.75
62.6540985107422,2.25,46.75
58.9311485290527,2.75,46.75
54.4344253540039,3.25,46.75
58.2229499816895,3.75,46.75
65.9573745727539,4.25,46.75
65.4573745727539,4.75,46.75
66.9803314208984,5.25,46.75
89.0016403198242,5.75,46.75
72.7147521972656,-0.75,47.25
66.2147521972656,-0.25,47.25
64.7852478027344,0.25,47.25
62.5999984741211,0.75,47.25
61.7016410827637,1.25,47.25
60.4278678894043,1.75,47.25
61.129508972168,2.25,47.25
60.6573753356934,2.75,47.25
60.2377052307129,3.25,47.25
62.1016387939453,3.75,47.25
73.2278671264648,4.25,47.25
67.3672103881836,4.75,47.25
68.1622924804688,5.25,47.25
87.2475433349609,5.75,47.25
67.2016372680664,-0.75,47.75
64.3786849975586,-0.25,47.75
66.8967208862305,0.25,47.75
62.3836059570312,0.75,47.75
58.118034362793,1.25,47.75
55.0983619689941,1.75,47.75
55.2672119140625,2.25,47.75
54.8327865600586,2.75,47.75
56.6459007263184,3.25,47.75
57.4196739196777,3.75,47.75
65.9508209228516,4.25,47.75
70.5327835083008,4.75,47.75
82.1721343994141,5.25,47.75
84.7688522338867,5.75,47.75
78.7262268066406,-0.75,48.25
78.2639312744141,-0.25,48.25
67.8295059204102,0.25,48.25
67.2213134765625,0.75,48.25
58.7442626953125,1.25,48.25
53.337703704834,1.75,48.25
54.4606552124023,2.25,48.25
53.0295066833496,2.75,48.25
53.8311462402344,3.25,48.25
55.8426246643066,3.75,48.25
62.2016410827637,4.25,48.25
71.3278656005859,4.75,48.25
83.4852447509766,5.25,48.25
84.5131149291992,5.75,48.25
90.1114730834961,-0.75,48.75
81.9147567749023,-0.25,48.75
75.8754119873047,0.25,48.75
72.5541000366211,0.75,48.75
60.7901649475098,1.25,48.75
55.2049179077148,1.75,48.75
54.4196739196777,2.25,48.75
53.9147529602051,2.75,48.75
55.5295066833496,3.25,48.75
57.118034362793,3.75,48.75
66.4475402832031,4.25,48.75
77.640983581543,4.75,48.75
92.152458190918,5.25,48.75
88.7918014526367,5.75,48.75
