"var","x","y"
9.30491828918457,-0.75,46.25
10.3311471939087,-0.25,46.25
11.0295085906982,0.25,46.25
11.2065572738647,0.75,46.25
11.2901639938354,1.25,46.25
11.2245903015137,1.75,46.25
11.3622951507568,2.25,46.25
11.6508197784424,2.75,46.25
12.1344261169434,3.25,46.25
11.7409839630127,3.75,46.25
10.9590167999268,4.25,46.25
10.4524593353271,4.75,46.25
10.6049184799194,5.25,46.25
9.88032817840576,5.75,46.25
9.75082015991211,-0.75,46.75
10.3754100799561,-0.25,46.75
10.9803276062012,0.25,46.75
11.1475410461426,0.75,46.75
11.2409839630127,1.25,46.75
11.2229509353638,1.75,46.75
11.2245903015137,2.25,46.75
11.4442625045776,2.75,46.75
11.6770496368408,3.25,46.75
11.4918031692505,3.75,46.75
10.798360824585,4.25,46.75
10.5409832000732,4.75,46.75
10.4868850708008,5.25,46.75
10.1819667816162,5.75,46.75
10.2901639938354,-0.75,47.25
10.6754102706909,-0.25,47.25
10.8557376861572,0.25,47.25
10.8950815200806,0.75,47.25
10.983606338501,1.25,47.25
10.9721307754517,1.75,47.25
10.7918033599854,2.25,47.25
10.8999996185303,2.75,47.25
11.0196723937988,3.25,47.25
10.9295082092285,3.75,47.25
10.483606338501,4.25,47.25
10.342622756958,4.75,47.25
10.3098363876343,5.25,47.25
10.09508228302,5.75,47.25
10.4622955322266,-0.75,47.75
10.6606559753418,-0.25,47.75
10.7573766708374,0.25,47.75
10.6426229476929,0.75,47.75
10.8540983200073,1.25,47.75
10.9475412368774,1.75,47.75
10.657377243042,2.25,47.75
10.5704917907715,2.75,47.75
10.578688621521,3.25,47.75
10.7442626953125,3.75,47.75
10.5081968307495,4.25,47.75
10.263934135437,4.75,47.75
10.034426689148,5.25,47.75
10.1114749908447,5.75,47.75
9.86065578460693,-0.75,48.25
10.0688524246216,-0.25,48.25
10.2786884307861,0.25,48.25
10.2934427261353,0.75,48.25
10.4163932800293,1.25,48.25
10.4278688430786,1.75,48.25
9.86065578460693,2.25,48.25
10.0704917907715,2.75,48.25
10.3196725845337,3.25,48.25
10.5606555938721,3.75,48.25
10.7180328369141,4.25,48.25
10.4901638031006,4.75,48.25
10.3524589538574,5.25,48.25
10.1311473846436,5.75,48.25
8.96721267700195,-0.75,48.75
9.37377071380615,-0.25,48.75
9.38688564300537,0.25,48.75
9.40163898468018,0.75,48.75
9.63442611694336,1.25,48.75
9.5,1.75,48.75
8.76721286773682,2.25,48.75
9.32622909545898,2.75,48.75
9.95245933532715,3.25,48.75
10.3819675445557,3.75,48.75
10.6393442153931,4.25,48.75
10.8016395568848,4.75,48.75
10.3606557846069,5.25,48.75
10.1344261169434,5.75,48.75
