"var","x","y"
17.701639175415,-0.75,46.25
17.3934421539307,-0.25,46.25
17.0868854522705,0.25,46.25
17.1245899200439,0.75,46.25
16.7688522338867,1.25,46.25
16.3245906829834,1.75,46.25
16.1786880493164,2.25,46.25
16.2229499816895,2.75,46.25
16.6147537231445,3.25,46.25
16.5836067199707,3.75,46.25
16.7426223754883,4.25,46.25
17.5,4.75,46.25
17.7967205047607,5.25,46.25
15.1803274154663,5.75,46.25
16.9114761352539,-0.75,46.75
17.0639343261719,-0.25,46.75
17.0180320739746,0.25,46.75
17.3688526153564,0.75,46.75
17.314754486084,1.25,46.75
17.173770904541,1.75,46.75
17.2360649108887,2.25,46.75
17.0475406646729,2.75,46.75
17.2032794952393,3.25,46.75
17.1639347076416,3.75,46.75
16.7147541046143,4.25,46.75
17.668851852417,4.75,46.75
18.0721302032471,5.25,46.75
16.342622756958,5.75,46.75
17.0295085906982,-0.75,47.25
17.2704925537109,-0.25,47.25
17.2213115692139,0.25,47.25
17.2721309661865,0.75,47.25
17.2229499816895,1.25,47.25
17.2754096984863,1.75,47.25
17.3344268798828,2.25,47.25
17.2196712493896,2.75,47.25
16.9868850708008,3.25,47.25
16.8360652923584,3.75,47.25
16.1918029785156,4.25,47.25
17.0426235198975,4.75,47.25
17.6360645294189,5.25,47.25
17.2049179077148,5.75,47.25
16.6950817108154,-0.75,47.75
16.9213123321533,-0.25,47.75
16.8672122955322,0.25,47.75
16.8196716308594,0.75,47.75
16.8688526153564,1.25,47.75
17.0180320739746,1.75,47.75
17.2836074829102,2.25,47.75
17.3967208862305,2.75,47.75
17.3540992736816,3.25,47.75
17.2000007629395,3.75,47.75
16.6606559753418,4.25,47.75
16.6131153106689,4.75,47.75
16.4245910644531,5.25,47.75
16.8819675445557,5.75,47.75
15.8885250091553,-0.75,48.25
15.8180322647095,-0.25,48.25
16.3442630767822,0.25,48.25
15.9721307754517,0.75,48.25
16.21311378479,1.25,48.25
16.6557369232178,1.75,48.25
17.3377056121826,2.25,48.25
17.7639350891113,2.75,48.25
17.511474609375,3.25,48.25
17.2655735015869,3.75,48.25
17.2213115692139,4.25,48.25
16.9770488739014,4.75,48.25
16.6163940429688,5.25,48.25
16.3786888122559,5.75,48.25
14.8819675445557,-0.75,48.75
15.0114755630493,-0.25,48.75
15.3442621231079,0.25,48.75
15.4639348983765,0.75,48.75
16.0852451324463,1.25,48.75
16.7049179077148,1.75,48.75
17.6885242462158,2.25,48.75
17.7295074462891,2.75,48.75
17.0836067199707,3.25,48.75
16.8344268798828,3.75,48.75
16.69016456604,4.25,48.75
16.9409828186035,4.75,48.75
16.4065570831299,5.25,48.75
16.2819671630859,5.75,48.75
