GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,1.5902e+10
0,1,1.3908e+11
1,0,2.20497e+10
1,1,2.60654e+11
2,0,2.06314e+10
2,1,2.75911e+11
3,0,2.0768e+10
3,1,2.47862e+11
4,0,2.19375e+10
4,1,3.11037e+11
5,0,1.84768e+10
5,1,1.39164e+11
6,0,1.8562e+10
6,1,1.91055e+11
7,0,2.14894e+10
7,1,2.27504e+11
8,0,1.80991e+10
8,1,2.33012e+11
9,0,1.8769e+10
9,1,2.06542e+11
10,0,2.18256e+10
10,1,2.17717e+11
11,0,1.5736e+10
11,1,1.77969e+11
12,0,1.82098e+10
12,1,2.42582e+11
13,0,1.3806e+10
13,1,2.12975e+11
14,0,2.05586e+10
14,1,1.66741e+11
15,0,1.87592e+10
15,1,1.90355e+11
16,0,1.13953e+10
16,1,2.09028e+11
17,0,1.88035e+10
17,1,1.95148e+11
18,0,1.74206e+10
18,1,1.40089e+11
19,0,1.73194e+10
19,1,1.45652e+11
20,0,1.94542e+10
20,1,2.28563e+11
21,0,1.94207e+10
21,1,2.51047e+11
22,0,1.76949e+10
22,1,1.51515e+11
23,0,1.92443e+10
23,1,1.83576e+11
24,0,2.17618e+10
24,1,1.84436e+11
25,0,1.714e+10
25,1,1.71734e+11
26,0,1.73254e+10
26,1,1.72849e+11
27,0,1.65139e+10
27,1,1.78511e+11
28,0,6.68188e+09
28,1,1.03406e+11
29,0,4.88967e+09
29,1,1.22297e+11
30,0,1.83497e+10
30,1,2.04699e+11
31,0,1.84587e+10
31,1,2.23886e+11
32,0,1.87015e+10
32,1,3.16986e+11
33,0,1.76075e+10
33,1,1.84467e+11
34,0,1.98038e+10
34,1,2.7859e+11
35,0,1.86665e+10
35,1,2.49986e+11
36,0,1.70414e+10
36,1,1.392e+11
37,0,1.80835e+10
37,1,1.43225e+11
38,0,1.88288e+10
38,1,2.21322e+11
39,0,1.6846e+10
39,1,2.03203e+11
40,0,1.68531e+10
40,1,1.67315e+11
41,0,1.61276e+10
41,1,1.67099e+11
42,0,1.11611e+09
42,1,3.2494e+10
43,0,1.83217e+10
43,1,2.70119e+11
44,0,1.62281e+10
44,1,1.42636e+11
45,0,1.5641e+10
45,1,1.5653e+11
46,0,1.27705e+10
46,1,1.33199e+11
47,0,1.72035e+10
47,1,1.60957e+11
48,0,1.58705e+10
48,1,1.55777e+11
49,0,1.5783e+10
49,1,1.70916e+11
50,0,1.61013e+10
50,1,1.70281e+11
51,0,1.54248e+10
51,1,1.49861e+11
52,0,1.53624e+10
52,1,1.29919e+11
53,0,1.63813e+10
53,1,2.44802e+11
54,0,1.74332e+10
54,1,2.17846e+11
55,0,1.54727e+10
55,1,1.18908e+11
56,0,1.95508e+10
56,1,2.22861e+11
57,0,1.77935e+10
57,1,1.36126e+11
58,0,1.80294e+10
58,1,2.16948e+11
59,0,1.64103e+10
59,1,1.11263e+11
60,0,1.68079e+09
60,1,5.60147e+10
61,0,6.61643e+09
61,1,1.55261e+11
62,0,7.35333e+09
62,1,2.16412e+11
63,0,1.5849e+10
63,1,1.9127e+11
64,0,3.79745e+09
64,1,9.57002e+10
65,0,1.73915e+10
65,1,2.58256e+11
66,0,1.55191e+10
66,1,1.36752e+11
67,0,1.47893e+10
67,1,1.34632e+11
68,0,1.55397e+10
68,1,1.27127e+11
69,0,1.6347e+10
69,1,1.75251e+11
70,0,1.62659e+10
70,1,1.26655e+11
71,0,1.70152e+10
71,1,1.89086e+11
72,0,1.6154e+10
72,1,1.56182e+11
73,0,1.6095e+10
73,1,1.20868e+11
74,0,1.65592e+10
74,1,1.61579e+11
75,0,2.51632e-35
75,1,19.7957
76,0,3.49506e+09
76,1,1.2014e+11
77,0,1.6907e+10
77,1,3.05841e+11
78,0,1.30668e+10
78,1,1.2494e+11
79,0,1.40687e+10
79,1,1.66592e+11
80,0,1.37811e+10
80,1,2.01908e+11
81,0,1.57303e+10
81,1,1.9138e+11
82,0,1.53147e+10
82,1,1.45483e+11
83,0,1.54508e+10
83,1,2.2707e+11
