GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,1.82639e+10
0,1,1.48868e+11
1,0,2.40936e+10
1,1,2.59156e+11
2,0,2.42539e+10
2,1,3.03186e+11
3,0,2.37226e+10
3,1,2.60466e+11
4,0,2.44096e+10
4,1,2.97077e+11
5,0,2.01894e+10
5,1,1.47334e+11
6,0,2.17616e+10
6,1,1.98718e+11
7,0,2.61259e+10
7,1,2.60879e+11
8,0,2.24842e+10
8,1,2.59799e+11
9,0,2.05224e+10
9,1,2.09367e+11
10,0,2.3932e+10
10,1,2.47582e+11
11,0,1.92886e+10
11,1,2.04117e+11
12,0,2.11268e+10
12,1,2.68222e+11
13,0,2.01942e+10
13,1,2.3466e+11
14,0,2.20896e+10
14,1,1.73923e+11
15,0,2.00187e+10
15,1,1.93419e+11
16,0,1.34648e+10
16,1,2.07281e+11
17,0,2.10775e+10
17,1,2.03438e+11
18,0,1.89496e+10
18,1,1.39513e+11
19,0,1.93485e+10
19,1,1.53339e+11
20,0,2.23751e+10
20,1,2.40082e+11
21,0,2.21377e+10
21,1,2.62336e+11
22,0,1.8834e+10
22,1,1.59212e+11
23,0,2.06734e+10
23,1,2.13158e+11
24,0,2.2048e+10
24,1,2.0811e+11
25,0,1.88112e+10
25,1,1.96371e+11
26,0,1.77032e+10
26,1,1.78235e+11
27,0,2.03359e+10
27,1,2.16838e+11
28,0,7.18138e+09
28,1,1.03619e+11
29,0,6.17766e+09
29,1,1.23166e+11
30,0,2.20228e+10
30,1,2.25118e+11
31,0,2.18528e+10
31,1,2.37492e+11
32,0,2.31351e+10
32,1,3.3097e+11
33,0,1.99167e+10
33,1,1.90546e+11
34,0,2.26244e+10
34,1,2.81664e+11
35,0,2.18053e+10
35,1,2.61785e+11
36,0,1.86417e+10
36,1,1.46852e+11
37,0,1.89885e+10
37,1,1.67817e+11
38,0,2.08386e+10
38,1,2.4923e+11
39,0,1.89767e+10
39,1,2.27715e+11
40,0,1.79207e+10
40,1,1.89052e+11
41,0,1.64447e+10
41,1,1.60498e+11
42,0,1.34103e+09
42,1,3.50748e+10
43,0,2.31201e+10
43,1,2.79991e+11
44,0,1.93801e+10
44,1,1.55958e+11
45,0,1.61926e+10
45,1,1.37954e+11
46,0,1.38104e+10
46,1,1.30085e+11
47,0,1.93946e+10
47,1,1.70428e+11
48,0,1.91222e+10
48,1,1.75917e+11
49,0,1.90354e+10
49,1,1.75059e+11
50,0,1.91222e+10
50,1,1.88859e+11
51,0,1.92617e+10
51,1,1.81707e+11
52,0,1.69165e+10
52,1,1.31035e+11
53,0,2.04279e+10
53,1,2.78884e+11
54,0,1.96533e+10
54,1,2.29387e+11
55,0,1.59262e+10
55,1,1.21607e+11
56,0,2.36131e+10
56,1,2.30777e+11
57,0,2.20881e+10
57,1,1.79092e+11
58,0,2.23888e+10
58,1,2.36031e+11
59,0,1.84513e+10
59,1,1.21175e+11
60,0,1.98795e+09
60,1,5.70678e+10
61,0,9.15409e+09
61,1,1.64781e+11
62,0,1.07333e+10
62,1,2.252e+11
63,0,1.94314e+10
63,1,2.07617e+11
64,0,4.88301e+09
64,1,1.0057e+11
65,0,2.04698e+10
65,1,2.70211e+11
66,0,1.76152e+10
66,1,1.53883e+11
67,0,1.67744e+10
67,1,1.4873e+11
68,0,1.82171e+10
68,1,1.61641e+11
69,0,1.85504e+10
69,1,1.87943e+11
70,0,2.19683e+10
70,1,1.39618e+11
71,0,2.23282e+10
71,1,1.82541e+11
72,0,2.07576e+10
72,1,1.53824e+11
73,0,1.94376e+10
73,1,1.33142e+11
74,0,1.95154e+10
74,1,1.69134e+11
75,0,5.63608e-35
75,1,21.7607
76,0,4.73991e+09
76,1,1.25109e+11
77,0,2.14378e+10
77,1,3.24197e+11
78,0,1.53179e+10
78,1,1.42314e+11
79,0,1.80376e+10
79,1,1.92147e+11
80,0,1.78552e+10
80,1,2.1382e+11
81,0,2.04538e+10
81,1,2.36058e+11
82,0,1.93523e+10
82,1,1.74698e+11
83,0,2.05231e+10
83,1,2.48386e+11
