GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,9.30451e+10
0,1,2.91588e+11
1,0,1.05116e+11
1,1,2.9552e+11
2,0,1.08695e+11
2,1,3.17832e+11
3,0,1.10899e+11
3,1,3.41791e+11
4,0,1.20682e+11
4,1,4.55136e+11
5,0,1.16396e+11
5,1,3.05532e+11
6,0,1.18261e+11
6,1,3.72487e+11
7,0,1.21375e+11
7,1,2.90179e+11
8,0,1.19847e+11
8,1,3.84848e+11
9,0,1.10346e+11
9,1,2.94384e+11
10,0,1.33107e+11
10,1,3.37815e+11
11,0,1.2498e+11
11,1,3.71309e+11
12,0,1.20121e+11
12,1,3.47458e+11
13,0,1.25814e+11
13,1,4.01506e+11
14,0,1.00494e+11
14,1,2.49923e+11
15,0,9.37442e+10
15,1,2.86834e+11
16,0,6.54027e+10
16,1,2.94257e+11
17,0,1.07906e+11
17,1,3.18116e+11
18,0,1.05994e+11
18,1,2.97665e+11
19,0,1.09133e+11
19,1,3.05535e+11
20,0,1.04534e+11
20,1,2.83725e+11
21,0,1.08356e+11
21,1,3.17569e+11
22,0,1.06019e+11
22,1,2.91489e+11
23,0,9.7711e+10
23,1,2.31463e+11
24,0,1.23729e+11
24,1,3.07401e+11
25,0,1.06107e+11
25,1,2.52152e+11
26,0,1.09851e+11
26,1,2.77121e+11
27,0,1.122e+11
27,1,2.75965e+11
28,0,3.31816e+10
28,1,1.5611e+11
29,0,2.85832e+10
29,1,1.63046e+11
30,0,9.77614e+10
30,1,2.61229e+11
31,0,1.02155e+11
31,1,2.84674e+11
32,0,1.09611e+11
32,1,4.08079e+11
33,0,1.04359e+11
33,1,3.00236e+11
34,0,1.09604e+11
34,1,3.95306e+11
35,0,1.06807e+11
35,1,3.11013e+11
36,0,1.09094e+11
36,1,3.22419e+11
37,0,9.77614e+10
37,1,2.25204e+11
38,0,1.0881e+11
38,1,2.82817e+11
39,0,1.11375e+11
39,1,3.04355e+11
40,0,1.17372e+11
40,1,3.28302e+11
41,0,1.22868e+11
41,1,3.47992e+11
42,0,5.91721e+09
42,1,4.01275e+10
43,0,1.06882e+11
43,1,3.86521e+11
44,0,1.05241e+11
44,1,3.05521e+11
45,0,9.53847e+10
45,1,2.84326e+11
46,0,7.96623e+10
46,1,2.6122e+11
47,0,1.00127e+11
47,1,2.858e+11
48,0,9.42241e+10
48,1,2.31999e+11
49,0,1.082e+11
49,1,3.41052e+11
50,0,1.02724e+11
50,1,2.89462e+11
51,0,1.029e+11
51,1,2.71221e+11
52,0,1.11888e+11
52,1,3.1664e+11
53,0,1.13889e+11
53,1,3.44556e+11
54,0,1.20053e+11
54,1,3.6535e+11
55,0,1.16411e+11
55,1,3.07244e+11
56,0,1.04403e+11
56,1,3.1131e+11
57,0,9.32759e+10
57,1,2.1205e+11
58,0,1.01757e+11
58,1,2.82511e+11
59,0,1.08274e+11
59,1,3.20801e+11
60,0,9.67813e+09
60,1,6.70067e+10
61,0,4.72596e+10
61,1,2.1042e+11
62,0,5.28633e+10
62,1,2.69963e+11
63,0,9.98776e+10
63,1,2.94142e+11
64,0,2.40177e+10
64,1,1.22526e+11
65,0,9.976e+10
65,1,2.90908e+11
66,0,1.08979e+11
66,1,3.27766e+11
67,0,1.08791e+11
67,1,2.94156e+11
68,0,1.03532e+11
68,1,2.44e+11
69,0,1.16346e+11
69,1,3.3343e+11
70,0,1.09845e+11
70,1,3.22025e+11
71,0,1.05587e+11
71,1,3.00452e+11
72,0,1.06047e+11
72,1,3.0756e+11
73,0,1.01363e+11
73,1,2.61176e+11
74,0,9.27164e+10
74,1,2.33026e+11
75,0,2.13351e-35
75,1,14.9026
76,0,2.23501e+10
76,1,1.44603e+11
77,0,1.02494e+11
77,1,3.73228e+11
78,0,8.85582e+10
78,1,2.67877e+11
79,0,9.13596e+10
79,1,2.41898e+11
80,0,9.89994e+10
80,1,3.58458e+11
81,0,9.98965e+10
81,1,2.3785e+11
82,0,1.10652e+11
82,1,2.82914e+11
83,0,1.12541e+11
83,1,3.25702e+11
