GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,9.21045e+10
0,1,2.81667e+11
1,0,1.02464e+11
1,1,2.72659e+11
2,0,1.05582e+11
2,1,2.88097e+11
3,0,1.12434e+11
3,1,3.31821e+11
4,0,1.22289e+11
4,1,4.38466e+11
5,0,1.18465e+11
5,1,3.05084e+11
6,0,1.21986e+11
6,1,3.74416e+11
7,0,1.19393e+11
7,1,2.6901e+11
8,0,1.21884e+11
8,1,3.82331e+11
9,0,1.11284e+11
9,1,2.80339e+11
10,0,1.34276e+11
10,1,3.28146e+11
11,0,1.2796e+11
11,1,3.67457e+11
12,0,1.22849e+11
12,1,3.38684e+11
13,0,1.31592e+11
13,1,4.10091e+11
14,0,9.79916e+10
14,1,2.35231e+11
15,0,9.38682e+10
15,1,2.83974e+11
16,0,6.43087e+10
16,1,2.80501e+11
17,0,1.07729e+11
17,1,3.07699e+11
18,0,1.07878e+11
18,1,2.97315e+11
19,0,1.10658e+11
19,1,2.99696e+11
20,0,1.04628e+11
20,1,2.66841e+11
21,0,1.09631e+11
21,1,3.04443e+11
22,0,1.10216e+11
22,1,3.01601e+11
23,0,9.94956e+10
23,1,2.32683e+11
24,0,1.24415e+11
24,1,2.95531e+11
25,0,1.06792e+11
25,1,2.44685e+11
26,0,1.1131e+11
26,1,2.68772e+11
27,0,1.14072e+11
27,1,2.70815e+11
28,0,3.31255e+10
28,1,1.50456e+11
29,0,2.87333e+10
29,1,1.61179e+11
30,0,9.46337e+10
30,1,2.38648e+11
31,0,1.00072e+11
31,1,2.64491e+11
32,0,1.11095e+11
32,1,3.94945e+11
33,0,1.04662e+11
33,1,2.89025e+11
34,0,1.12586e+11
34,1,3.87651e+11
35,0,1.06422e+11
35,1,2.9345e+11
36,0,1.10459e+11
36,1,3.08464e+11
37,0,9.74885e+10
37,1,2.17076e+11
38,0,1.10043e+11
38,1,2.72189e+11
39,0,1.13951e+11
39,1,2.96092e+11
40,0,1.19598e+11
40,1,3.22649e+11
41,0,1.2676e+11
41,1,3.48581e+11
42,0,5.94592e+09
42,1,3.95586e+10
43,0,1.06781e+11
43,1,3.77175e+11
44,0,1.05852e+11
44,1,3.09989e+11
45,0,9.31528e+10
45,1,2.61277e+11
46,0,7.96808e+10
46,1,2.57842e+11
47,0,1.01631e+11
47,1,2.84476e+11
48,0,9.23159e+10
48,1,2.14467e+11
49,0,1.10574e+11
49,1,3.43786e+11
50,0,1.0389e+11
50,1,2.79799e+11
51,0,1.03816e+11
51,1,2.66356e+11
52,0,1.15537e+11
52,1,3.22382e+11
53,0,1.18957e+11
53,1,3.46875e+11
54,0,1.24448e+11
54,1,3.68145e+11
55,0,1.204e+11
55,1,3.11861e+11
56,0,1.02264e+11
56,1,2.89295e+11
57,0,8.86704e+10
57,1,1.94575e+11
58,0,9.69156e+10
58,1,2.53144e+11
59,0,1.07582e+11
59,1,3.14357e+11
60,0,9.74756e+09
60,1,6.59621e+10
61,0,4.73818e+10
61,1,2.06262e+11
62,0,5.35243e+10
62,1,2.66762e+11
63,0,1.01095e+11
63,1,2.89401e+11
64,0,2.46672e+10
64,1,1.18642e+11
65,0,9.99634e+10
65,1,2.72375e+11
66,0,1.1316e+11
66,1,3.38013e+11
67,0,1.12022e+11
67,1,2.99136e+11
68,0,1.0519e+11
68,1,2.41997e+11
69,0,1.21447e+11
69,1,3.43973e+11
70,0,1.0855e+11
70,1,3.14111e+11
71,0,1.01857e+11
71,1,2.76875e+11
72,0,1.04339e+11
72,1,2.93845e+11
73,0,9.98963e+10
73,1,2.56334e+11
74,0,8.96917e+10
74,1,2.16703e+11
75,0,2.02906e-35
75,1,14.2138
76,0,2.28243e+10
76,1,1.43536e+11
77,0,1.04378e+11
77,1,3.60089e+11
78,0,9.02771e+10
78,1,2.72543e+11
79,0,9.21599e+10
79,1,2.35974e+11
80,0,1.02998e+11
80,1,3.68739e+11
81,0,9.9125e+10
81,1,2.28545e+11
82,0,1.12239e+11
82,1,2.78771e+11
83,0,1.1627e+11
83,1,3.22484e+11
