GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,4.0856e+10
0,1,2.4162e+11
1,0,4.33811e+10
1,1,2.10184e+11
2,0,4.18028e+10
2,1,2.01616e+11
3,0,4.62059e+10
3,1,2.57665e+11
4,0,5.14319e+10
4,1,3.51489e+11
5,0,4.88627e+10
5,1,2.4412e+11
6,0,5.10837e+10
6,1,3.07536e+11
7,0,4.46077e+10
7,1,1.6842e+11
8,0,5.05693e+10
8,1,3.21446e+11
9,0,4.31561e+10
9,1,1.89015e+11
10,0,5.17124e+10
10,1,2.31816e+11
11,0,4.9816e+10
11,1,2.90066e+11
12,0,4.77851e+10
12,1,2.48799e+11
13,0,5.45836e+10
13,1,3.42883e+11
14,0,4.02055e+10
14,1,1.61083e+11
15,0,4.06037e+10
15,1,2.308e+11
16,0,2.69758e+10
16,1,2.3702e+11
17,0,4.50139e+10
17,1,2.47581e+11
18,0,4.48719e+10
18,1,2.42268e+11
19,0,4.48268e+10
19,1,2.32148e+11
20,0,4.15904e+10
20,1,1.8187e+11
21,0,4.44381e+10
21,1,2.21782e+11
22,0,4.59893e+10
22,1,2.57126e+11
23,0,3.93646e+10
23,1,1.69078e+11
24,0,4.65359e+10
24,1,1.96159e+11
25,0,3.99069e+10
25,1,1.68297e+11
26,0,4.12318e+10
26,1,1.80657e+11
27,0,4.50807e+10
27,1,2.06415e+11
28,0,1.48972e+10
28,1,1.33396e+11
29,0,1.27884e+10
29,1,1.49084e+11
30,0,3.85954e+10
30,1,1.69572e+11
31,0,4.07374e+10
31,1,1.92148e+11
32,0,4.65708e+10
32,1,3.10604e+11
33,0,4.28074e+10
33,1,2.21267e+11
34,0,4.794e+10
34,1,3.14545e+11
35,0,4.2999e+10
35,1,2.10837e+11
36,0,4.46831e+10
36,1,2.19514e+11
37,0,3.84974e+10
37,1,1.59527e+11
38,0,4.2329e+10
38,1,1.84778e+11
39,0,4.39486e+10
39,1,2.10147e+11
40,0,4.60435e+10
40,1,2.31667e+11
41,0,4.86455e+10
41,1,2.69483e+11
42,0,2.66997e+09
42,1,3.59916e+10
43,0,4.6814e+10
43,1,3.22518e+11
44,0,4.57163e+10
44,1,2.77353e+11
45,0,3.77633e+10
45,1,1.89419e+11
46,0,3.3349e+10
46,1,2.16813e+11
47,0,4.32464e+10
47,1,2.34015e+11
48,0,3.57757e+10
48,1,1.407e+11
49,0,4.72159e+10
49,1,2.97528e+11
50,0,4.26971e+10
50,1,2.15974e+11
51,0,4.28719e+10
51,1,2.25484e+11
52,0,4.69036e+10
52,1,2.58007e+11
53,0,4.69592e+10
53,1,2.48357e+11
54,0,5.05108e+10
54,1,3.11554e+11
55,0,4.73813e+10
55,1,2.40313e+11
56,0,4.4461e+10
56,1,2.12478e+11
57,0,3.60604e+10
57,1,1.29418e+11
58,0,3.93076e+10
58,1,1.69995e+11
59,0,4.62586e+10
59,1,2.61903e+11
60,0,4.21809e+09
60,1,6.09784e+10
61,0,2.00163e+10
61,1,1.84555e+11
62,0,2.30674e+10
62,1,2.40252e+11
63,0,4.20977e+10
63,1,2.27222e+11
64,0,1.03613e+10
64,1,1.00464e+11
65,0,3.95831e+10
65,1,1.85516e+11
66,0,4.68823e+10
66,1,2.86934e+11
67,0,4.57187e+10
67,1,2.38616e+11
68,0,4.05861e+10
68,1,1.64704e+11
69,0,4.99021e+10
69,1,2.78231e+11
70,0,5.09208e+10
70,1,2.62667e+11
71,0,4.38209e+10
71,1,1.89918e+11
72,0,4.64382e+10
72,1,2.34178e+11
73,0,4.397e+10
73,1,2.05612e+11
74,0,3.70141e+10
74,1,1.58116e+11
75,0,8.67813e-36
75,1,12.9302
76,0,1.00008e+10
76,1,1.32449e+11
77,0,4.41073e+10
77,1,2.78967e+11
78,0,3.87334e+10
78,1,2.40547e+11
79,0,3.72759e+10
79,1,1.71463e+11
80,0,4.42033e+10
80,1,3.30975e+11
81,0,3.91427e+10
81,1,1.57258e+11
82,0,4.5049e+10
82,1,1.93215e+11
83,0,4.7472e+10
83,1,2.31745e+11
