GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,7.35814e+10
0,1,2.62802e+11
1,0,7.99305e+10
1,1,2.46607e+11
2,0,7.96223e+10
2,1,2.4772e+11
3,0,8.6525e+10
3,1,3.00095e+11
4,0,9.53319e+10
4,1,3.99378e+11
5,0,9.23096e+10
5,1,2.80735e+11
6,0,9.60328e+10
6,1,3.47376e+11
7,0,8.93348e+10
7,1,2.18848e+11
8,0,9.67379e+10
8,1,3.56513e+11
9,0,8.53942e+10
9,1,2.36403e+11
10,0,1.03471e+11
10,1,2.85066e+11
11,0,1.00262e+11
11,1,3.32468e+11
12,0,9.66279e+10
12,1,2.98651e+11
13,0,1.05271e+11
13,1,3.82409e+11
14,0,7.50536e+10
14,1,2.02781e+11
15,0,7.36629e+10
15,1,2.60685e+11
16,0,4.97827e+10
16,1,2.62267e+11
17,0,8.30877e+10
17,1,2.82413e+11
18,0,8.38691e+10
18,1,2.72128e+11
19,0,8.56853e+10
19,1,2.69812e+11
20,0,7.95914e+10
20,1,2.2583e+11
21,0,8.524e+10
21,1,2.66225e+11
22,0,8.81478e+10
22,1,2.86294e+11
23,0,7.70325e+10
23,1,2.06457e+11
24,0,9.34196e+10
24,1,2.4641e+11
25,0,8.1117e+10
25,1,2.06702e+11
26,0,8.49902e+10
26,1,2.2596e+11
27,0,8.96356e+10
27,1,2.42982e+11
28,0,2.64369e+10
28,1,1.43157e+11
29,0,2.27688e+10
29,1,1.56087e+11
30,0,7.15567e+10
30,1,2.05768e+11
31,0,7.61701e+10
31,1,2.30957e+11
32,0,8.68393e+10
32,1,3.59578e+11
33,0,8.09374e+10
33,1,2.57874e+11
34,0,8.9523e+10
34,1,3.57528e+11
35,0,8.24986e+10
35,1,2.55749e+11
36,0,8.59207e+10
36,1,2.68711e+11
37,0,7.53327e+10
37,1,1.91622e+11
38,0,8.35284e+10
38,1,2.31302e+11
39,0,8.76869e+10
39,1,2.54808e+11
40,0,9.27127e+10
40,1,2.80068e+11
41,0,9.96224e+10
41,1,3.12619e+11
42,0,4.73064e+09
42,1,3.78662e+10
43,0,8.38685e+10
43,1,3.5439e+11
44,0,8.37539e+10
44,1,2.98639e+11
45,0,7.09592e+10
45,1,2.25279e+11
46,0,6.25265e+10
46,1,2.4397e+11
47,0,8.04933e+10
47,1,2.64725e+11
48,0,6.98435e+10
48,1,1.79384e+11
49,0,8.79805e+10
49,1,3.2489e+11
50,0,8.19193e+10
50,1,2.52797e+11
51,0,8.21527e+10
51,1,2.50369e+11
52,0,9.01827e+10
52,1,2.8832e+11
53,0,9.30259e+10
53,1,3.09455e+11
54,0,9.85984e+10
54,1,3.45461e+11
55,0,9.45212e+10
55,1,2.81022e+11
56,0,7.97985e+10
56,1,2.55625e+11
57,0,6.69148e+10
57,1,1.65457e+11
58,0,7.35173e+10
58,1,2.14565e+11
59,0,8.47881e+10
59,1,2.93184e+11
60,0,7.78197e+09
60,1,6.38613e+10
61,0,3.74761e+10
61,1,1.96201e+11
62,0,4.25278e+10
62,1,2.54735e+11
63,0,7.95006e+10
63,1,2.62085e+11
64,0,1.95637e+10
64,1,1.09315e+11
65,0,7.6954e+10
65,1,2.31772e+11
66,0,8.99792e+10
66,1,3.19284e+11
67,0,8.74965e+10
67,1,2.73487e+11
68,0,7.98827e+10
68,1,2.06503e+11
69,0,9.59367e+10
69,1,3.16056e+11
70,0,8.66304e+10
70,1,2.90136e+11
71,0,7.91545e+10
71,1,2.40571e+11
72,0,8.1903e+10
72,1,2.6493e+11
73,0,7.91317e+10
73,1,2.3921e+11
74,0,6.92611e+10
74,1,1.90369e+11
75,0,1.59324e-35
75,1,13.5568
76,0,1.83431e+10
76,1,1.39019e+11
77,0,8.25613e+10
77,1,3.24429e+11
78,0,7.19843e+10
78,1,2.60256e+11
79,0,7.15724e+10
79,1,2.06994e+11
80,0,8.23374e+10
80,1,3.54628e+11
81,0,7.51055e+10
81,1,1.94631e+11
82,0,8.59352e+10
82,1,2.38626e+11
83,0,9.01983e+10
83,1,2.80233e+11
