Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
83298.3,2,10,H,Ecto,520982
83298.3,2,100,H,Ecto,3.57699e+06
83298.3,2,1000,H,Ecto,999717
83298.3,2,100,H,Endo,0.000115866
83298.3,2,1000,H,Endo,71.0547
83298.3,2,10000,H,Endo,0.165136
83298.3,2,10,O,Ecto,4438.83
83298.3,2,100,O,Ecto,1.15964e+06
83298.3,2,1000,O,Ecto,185823
83298.3,2,10,C,Ecto,14.675
83298.3,2,100,C,Ecto,73717.1
83298.3,2,1000,C,Ecto,71295
43978.7,2,10,H,Ecto,88572.1
43978.7,2,100,H,Ecto,440340
43978.7,2,1000,H,Ecto,56022.5
43978.7,2,10000,H,Endo,0.00552695
43978.7,2,10,O,Ecto,50.4412
43978.7,2,100,O,Ecto,164424
43978.7,2,1000,O,Ecto,22551.2
43978.7,2,10,C,Ecto,8.16765
43978.7,2,100,C,Ecto,6620.08
43978.7,2,1000,C,Ecto,5534.6
23794.9,2,100,H,Ecto,2.45312e+06
23794.9,2,1000,H,Ecto,115627
23794.9,2,100,H,Endo,0.470672
23794.9,2,1000,H,Endo,1.24984e+06
23794.9,2,10000,H,Endo,5357.67
23794.9,2,10,O,Ecto,38433.6
23794.9,2,100,O,Ecto,4.03791e+06
23794.9,2,1000,O,Ecto,353006
23794.9,2,1000,O,Endo,26030.8
23794.9,2,10000,O,Endo,17444.3
23794.9,2,10,C,Ecto,488.712
23794.9,2,100,C,Ecto,120265
23794.9,2,1000,C,Ecto,1.05726e+06
23794.9,2,10000,C,Ecto,2.08039e+06
789.531,5,1,H,Ecto,2.34211e+07
789.531,5,10,H,Ecto,2.54662e+06
789.531,5,100,H,Ecto,1.57811e+06
789.531,5,10,O,Ecto,8.29754e+06
789.531,5,10,C,Ecto,23.888
91.7563,7,10,H,Ecto,29888.8
91.7563,7,100,H,Ecto,162880
91.7563,7,1000,H,Ecto,117.264
91.7563,7,10000,H,Endo,1.4893e-05
91.7563,7,10,O,Ecto,7308.61
91.7563,7,100,O,Ecto,46465.7
91.7563,7,1000,O,Ecto,2519.32
91.7563,7,10,C,Ecto,107.727
91.7563,7,100,C,Ecto,418.935
91.7563,7,1000,C,Ecto,80.957
16795.2,7,100,H,Ecto,44215.9
16795.2,7,1000,H,Ecto,341915
16795.2,7,10000,H,Ecto,1.96605e+06
16795.2,7,100,H,Endo,1.34864e-06
16795.2,7,1000,H,Endo,104566
16795.2,7,10000,H,Endo,8.63229e+06
16795.2,7,100000,H,Endo,1530.94
16795.2,7,100,O,Ecto,7238.08
16795.2,7,1000,O,Ecto,1.6064e+06
16795.2,7,1000,O,Endo,1.487e+07
16795.2,7,10000,O,Endo,867260
16795.2,7,100,C,Ecto,56801.5
16795.2,7,1000,C,Ecto,2.43237e+08
16795.2,7,10000,C,Ecto,1.85912e+06
5068.27,7,100,H,Ecto,24085.3
5068.27,7,1000,H,Ecto,7198.88
5068.27,7,10000,H,Ecto,337.796
5068.27,7,100,H,Endo,0.0335182
5068.27,7,1000,H,Endo,4507.32
5068.27,7,10000,H,Endo,252.339
5068.27,7,100000,H,Endo,0.103505
5068.27,7,100,O,Ecto,42203.4
5068.27,7,1000,O,Ecto,9003.67
5068.27,7,1000,O,Endo,6121.98
5068.27,7,10000,O,Endo,347.583
5068.27,7,10,C,Ecto,0.00683922
5068.27,7,100,C,Ecto,28701.4
5068.27,7,1000,C,Ecto,137043
5068.27,7,10000,C,Ecto,349241
431.764,7,10,H,Ecto,211577
431.764,7,100,H,Ecto,1.98684e+06
431.764,7,1000,H,Ecto,811360
431.764,7,100,H,Endo,2.53597e-05
431.764,7,1000,H,Endo,15.2125
431.764,7,10000,H,Endo,0.0855591
431.764,7,10,O,Ecto,6271.19
431.764,7,100,O,Ecto,1.18323e+06
431.764,7,1000,O,Ecto,799329
431.764,7,10,C,Ecto,56.2647
431.764,7,100,C,Ecto,22241.5
431.764,7,1000,C,Ecto,27119.6
1417.08,7,10,H,Ecto,28.4988
1417.08,7,100,H,Ecto,7762.21
1417.08,7,1000,H,Ecto,1169.91
1417.08,7,100,H,Endo,5.62816e-05
1417.08,7,1000,H,Endo,475.024
1417.08,7,10000,H,Endo,0.143083
1417.08,7,10,O,Ecto,604.477
1417.08,7,100,O,Ecto,4933.94
1417.08,7,1000,O,Ecto,10.7317
1417.08,7,10000,O,Endo,0.325958
1417.08,7,10,C,Ecto,2.91504
1417.08,7,100,C,Ecto,35.7216
1417.08,7,1000,C,Ecto,693.677
1417.08,7,10000,C,Ecto,1125.36
95002.9,7,10,H,Ecto,279177
95002.9,7,100,H,Ecto,1.39832e+07
95002.9,7,1000,H,Ecto,5.22996e+06
95002.9,7,100,H,Endo,0.0268253
95002.9,7,1000,H,Endo,388316
95002.9,7,10000,H,Endo,118.353
95002.9,7,10,O,Ecto,260630
95002.9,7,100,O,Ecto,4.38518e+06
95002.9,7,1000,O,Ecto,89226.7
95002.9,7,10000,O,Endo,288.341
95002.9,7,10,C,Ecto,147.341
95002.9,7,100,C,Ecto,18374.2
95002.9,7,1000,C,Ecto,609022
95002.9,7,10000,C,Ecto,287004
1398.37,7,10,H,Ecto,1.208e+07
1398.37,7,100,H,Ecto,3.29928e+07
1398.37,7,1000,H,Ecto,1.77426e+06
1398.37,7,1000,H,Endo,13.8881
1398.37,7,10000,H,Endo,0.255446
1398.37,7,10,O,Ecto,2142.83
1398.37,7,100,O,Ecto,9.21802e+06
1398.37,7,1000,O,Ecto,1.18415e+06
1398.37,7,10,C,Ecto,92.4983
1398.37,7,100,C,Ecto,188440
1398.37,7,1000,C,Ecto,123387
1028.63,7,1,H,Ecto,4.06053e+06
1028.63,7,10,H,Ecto,1.49895e+06
1028.63,7,100,H,Ecto,2.29369e+06
1028.63,7,10,O,Ecto,4.76417e+06
1028.63,7,100,O,Ecto,7857.02
1028.63,7,10,C,Ecto,668.804
6974.1,7,10,H,Ecto,1.32676e+07
6974.1,7,100,H,Ecto,2.79954e+07
6974.1,7,1000,H,Ecto,6.7169e+06
6974.1,7,1000,H,Endo,100.314
6974.1,7,10000,H,Endo,0.915782
6974.1,7,10,O,Ecto,10258.1
6974.1,7,100,O,Ecto,2.71673e+07
6974.1,7,1000,O,Ecto,3.38435e+06
6974.1,7,10,C,Ecto,150.214
6974.1,7,100,C,Ecto,1.00439e+06
6974.1,7,1000,C,Ecto,853332
101.337,7,1,H,Ecto,3.33879e+06
101.337,7,10,H,Ecto,1.18085e+06
101.337,7,100,H,Ecto,2.68951e+06
101.337,7,10,O,Ecto,5.45091e+06
101.337,7,10,C,Ecto,116.973
4108.66,7,100,H,Ecto,2.11008e+06
4108.66,7,1000,H,Ecto,19657.7
4108.66,7,100,H,Endo,8.20605
4108.66,7,1000,H,Endo,832181
4108.66,7,10000,H,Endo,28088.1
4108.66,7,10,O,Ecto,80980.3
4108.66,7,100,O,Ecto,2.55023e+06
4108.66,7,1000,O,Ecto,53357.8
4108.66,7,10000,O,Endo,5908.93
4108.66,7,10,C,Ecto,973.981
4108.66,7,100,C,Ecto,75971.5
4108.66,7,1000,C,Ecto,748762
4108.66,7,10000,C,Ecto,1.18311e+06
6845.03,7,100,H,Ecto,1.69544e+08
6845.03,7,1000,H,Ecto,811129
6845.03,7,100,H,Endo,75.4781
6845.03,7,1000,H,Endo,3.46119e+07
6845.03,7,10000,H,Endo,284146
6845.03,7,10,O,Ecto,2.60604e+06
6845.03,7,100,O,Ecto,1.72283e+08
6845.03,7,1000,O,Ecto,3.107e+06
6845.03,7,10000,O,Endo,270094
6845.03,7,10,C,Ecto,514.036
6845.03,7,100,C,Ecto,2.78939e+07
6845.03,7,1000,C,Ecto,1.99988e+08
6845.03,7,10000,C,Ecto,2.88364e+08
22499.8,7,100,H,Ecto,16794.4
22499.8,7,1000,H,Ecto,356.811
22499.8,7,100,H,Endo,0.0777646
22499.8,7,1000,H,Endo,5936.06
22499.8,7,10000,H,Endo,25.6381
22499.8,7,10,O,Ecto,125.191
22499.8,7,100,O,Ecto,27913.6
22499.8,7,1000,O,Ecto,1053.49
22499.8,7,1000,O,Endo,148.979
22499.8,7,10000,O,Endo,44.649
22499.8,7,10,C,Ecto,0.744584
22499.8,7,100,C,Ecto,11252.2
22499.8,7,1000,C,Ecto,78920.4
22499.8,7,10000,C,Ecto,113800
57118.8,7,100,H,Ecto,1133.34
57118.8,7,1000,H,Ecto,213.714
57118.8,7,10000,H,Ecto,4.7457
57118.8,7,100,H,Endo,0.0002331
57118.8,7,1000,H,Endo,463.829
57118.8,7,10000,H,Endo,8.37686
57118.8,7,100000,H,Endo,0.00184876
57118.8,7,10,O,Ecto,1.05485
57118.8,7,100,O,Ecto,2799.68
57118.8,7,1000,O,Ecto,272.167
57118.8,7,1000,O,Endo,96.7046
57118.8,7,10000,O,Endo,12.7203
57118.8,7,10,C,Ecto,0.000821355
57118.8,7,100,C,Ecto,662.446
57118.8,7,1000,C,Ecto,3613.08
57118.8,7,10000,C,Ecto,12015.5
6805.81,7,1,H,Ecto,967334
6805.81,7,10,H,Ecto,457910
6805.81,7,100,H,Ecto,1.23567e+07
6805.81,7,1000,H,Ecto,524.34
6805.81,7,10000,H,Endo,7.4824e-05
6805.81,7,10,O,Ecto,3.01193e+06
6805.81,7,100,O,Ecto,438091
6805.81,7,1000,O,Ecto,46057.3
6805.81,7,10,C,Ecto,2620.61
6805.81,7,100,C,Ecto,2027.03
6805.81,7,1000,C,Ecto,1285.51
5226.1,7,10,H,Ecto,596057
5226.1,7,100,H,Ecto,8.51377e+06
5226.1,7,1000,H,Ecto,3.57051e+06
5226.1,7,100,H,Endo,0.00116268
5226.1,7,1000,H,Endo,6303.79
5226.1,7,10000,H,Endo,0.972349
5226.1,7,10,O,Ecto,41342.9
5226.1,7,100,O,Ecto,1.85992e+06
5226.1,7,1000,O,Ecto,271183
5226.1,7,10000,O,Endo,0.891468
5226.1,7,10,C,Ecto,18.727
5226.1,7,100,C,Ecto,136579
5226.1,7,1000,C,Ecto,167412
5226.1,7,10000,C,Ecto,1327.79
16795.2,7,10,H,Ecto,2.53682e+07
16795.2,7,100,H,Ecto,9.30918e+07
16795.2,7,1000,H,Ecto,2.34715e+07
16795.2,7,10000,H,Endo,2.68358
16795.2,7,10,O,Ecto,18229.8
16795.2,7,100,O,Ecto,3.66384e+07
16795.2,7,1000,O,Ecto,1.68523e+07
16795.2,7,10,C,Ecto,1111.46
16795.2,7,100,C,Ecto,1.59389e+06
16795.2,7,1000,C,Ecto,1.35116e+06
92.1414,7,1,H,Ecto,1.39553e+06
92.1414,7,10,H,Ecto,7361.46
92.1414,7,100,H,Ecto,625.89
92.1414,7,10,O,Ecto,10043.7
999.484,7,10,H,Ecto,2554.96
999.484,7,100,H,Ecto,104666
999.484,7,1000,H,Ecto,43778.5
999.484,7,100,H,Endo,0.000191973
999.484,7,1000,H,Endo,3638.07
999.484,7,10000,H,Endo,3.17699
999.484,7,10,O,Ecto,2037.34
999.484,7,100,O,Ecto,33153.3
999.484,7,1000,O,Ecto,760.684
999.484,7,10000,O,Endo,2.02404
999.484,7,10,C,Ecto,1.16042
999.484,7,100,C,Ecto,252.595
999.484,7,1000,C,Ecto,3942.03
999.484,7,10000,C,Ecto,2008.92
86.529,8,1,H,Ecto,129028
86.529,8,10,H,Ecto,1.05184e+06
86.529,8,100,H,Ecto,5.42121e+06
86.529,8,1000,H,Ecto,3055.87
86.529,8,10000,H,Endo,0.000439613
86.529,8,10,O,Ecto,722557
86.529,8,100,O,Ecto,609186
86.529,8,1000,O,Ecto,50234.6
86.529,8,10,C,Ecto,1976.16
86.529,8,100,C,Ecto,6304.98
86.529,8,1000,C,Ecto,4206.63
2536.64,8,10,H,Ecto,196361
2536.64,8,100,H,Ecto,1.38307e+06
2536.64,8,1000,H,Ecto,799708
2536.64,8,100,H,Endo,9.39072e-05
2536.64,8,1000,H,Endo,1014.43
2536.64,8,10000,H,Endo,0.333827
2536.64,8,10,O,Ecto,29082
2536.64,8,100,O,Ecto,539042
2536.64,8,1000,O,Ecto,545172
2536.64,8,10000,O,Endo,0.286294
2536.64,8,10,C,Ecto,263.364
2536.64,8,100,C,Ecto,6800.46
2536.64,8,1000,C,Ecto,26189.5
2536.64,8,10000,C,Ecto,108.741
437.979,8,10,H,Ecto,1.13912e+07
437.979,8,100,H,Ecto,3.32744e+07
437.979,8,1000,H,Ecto,3.19716e+06
437.979,8,10000,H,Endo,0.291205
437.979,8,10,O,Ecto,8394.59
437.979,8,100,O,Ecto,1.13394e+07
437.979,8,1000,O,Ecto,1.34281e+06
437.979,8,10,C,Ecto,639.911
437.979,8,100,C,Ecto,382421
437.979,8,1000,C,Ecto,311031
1117.18,8,10,H,Ecto,568944
1117.18,8,100,H,Ecto,5.23952e+06
1117.18,8,1000,H,Ecto,1.74638e+06
1117.18,8,100,H,Endo,1.76335e-05
1117.18,8,1000,H,Endo,1119.9
1117.18,8,10000,H,Endo,0.255589
