Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
83298.3,2,10,H,Ecto,4.55876e+06
83298.3,2,100,H,Ecto,1.9494e+07
83298.3,2,1000,H,Ecto,740.382
83298.3,2,100,H,Endo,3.225e-06
83298.3,2,1000,H,Endo,219160
83298.3,2,10000,H,Endo,1.64894
83298.3,2,10,O,Ecto,6.83796e+06
83298.3,2,100,O,Ecto,9.52626e+06
83298.3,2,1000,O,Ecto,18548.3
83298.3,2,10000,O,Endo,19.1651
83298.3,2,10,C,Ecto,1044.57
83298.3,2,100,C,Ecto,227585
83298.3,2,1000,C,Ecto,451289
43978.7,2,10,H,Ecto,710325
43978.7,2,100,H,Ecto,2.03595e+06
43978.7,2,1000,H,Ecto,101.072
43978.7,2,1000,H,Endo,1529.94
43978.7,2,10000,H,Endo,0.00572417
43978.7,2,10,O,Ecto,146322
43978.7,2,100,O,Ecto,451953
43978.7,2,1000,O,Ecto,368.33
43978.7,2,10,C,Ecto,20.2779
43978.7,2,100,C,Ecto,56774.1
43978.7,2,1000,C,Ecto,69434
5531.11,2,100,H,Ecto,3.78319e+07
5531.11,2,1000,H,Ecto,271282
5531.11,2,100,H,Endo,0.0123067
5531.11,2,1000,H,Endo,1.93185e+07
5531.11,2,10000,H,Endo,45541.4
5531.11,2,10,O,Ecto,1.85975e+06
5531.11,2,100,O,Ecto,4.65303e+07
5531.11,2,1000,O,Ecto,5.18619e+06
5531.11,2,10000,O,Endo,2.17321e+07
5531.11,2,10,C,Ecto,419.825
5531.11,2,100,C,Ecto,6.17453e+06
5531.11,2,1000,C,Ecto,3.21784e+07
5531.11,2,10000,C,Ecto,603649
23794.9,2,100,H,Ecto,1.10136e+07
23794.9,2,1000,H,Ecto,108220
23794.9,2,100,H,Endo,0.00448244
23794.9,2,1000,H,Endo,7.68214e+06
23794.9,2,10000,H,Endo,171902
23794.9,2,10,O,Ecto,613184
23794.9,2,100,O,Ecto,1.82853e+07
23794.9,2,1000,O,Ecto,2.10658e+06
23794.9,2,10000,O,Endo,8.86762e+06
23794.9,2,10,C,Ecto,136.727
23794.9,2,100,C,Ecto,2.52488e+06
23794.9,2,1000,C,Ecto,1.30604e+07
23794.9,2,10000,C,Ecto,242293
53600,1,1000,H,Ecto,1002.39
53600,1,10000,H,Ecto,40207.1
53600,1,1000,H,Endo,41044.1
53600,1,10000,H,Endo,854890
53600,1,1000,O,Ecto,1730.98
53600,1,1000,O,Endo,177727
53600,1,10000,O,Endo,36148.1
53600,1,1000,C,Ecto,3.69003e+06
53600,1,10000,C,Ecto,1617.5
45344.6,2,1000,H,Ecto,1.52384e+07
45344.6,2,10000,H,Ecto,149.625
45344.6,2,1000,H,Endo,152864
45344.6,2,10000,H,Endo,701724
45344.6,2,1000,O,Ecto,370990
45344.6,2,10000,O,Ecto,45817.7
45344.6,2,1000,C,Ecto,459.256
45344.6,2,10000,C,Ecto,9354.11
84591.6,2,1000,H,Ecto,1.63182e+07
84591.6,2,10000,H,Ecto,5894.12
84591.6,2,1000,H,Endo,177924
84591.6,2,10000,H,Endo,8.33571e+06
84591.6,2,1000,O,Ecto,151941
84591.6,2,10000,O,Ecto,428454
84591.6,2,10000,O,Endo,0.277798
84591.6,2,1000,C,Ecto,126.066
84591.6,2,10000,C,Ecto,1.40126e+06
6021.14,2,100,H,Ecto,1.19462e+07
6021.14,2,1000,H,Ecto,1.91423e+06
6021.14,2,1000,H,Endo,8.33072e+07
6021.14,2,10000,H,Endo,2150.54
6021.14,2,100,O,Ecto,9.4426e+06
6021.14,2,1000,O,Ecto,0.390853
6021.14,2,10000,O,Ecto,140426
6021.14,2,1000,O,Endo,2.20026e+06
6021.14,2,100,C,Ecto,736827
6021.14,2,1000,C,Ecto,3978.75
6021.14,2,10000,C,Ecto,6.44442e+06
41524.7,2,1000,H,Ecto,1306.39
41524.7,2,1000,H,Endo,564375
41524.7,2,10000,H,Endo,3222.07
41524.7,2,1000,O,Ecto,0.0492705
41524.7,2,1000,O,Endo,2932.78
41524.7,2,1000,C,Ecto,3.55472
41524.7,2,10000,C,Ecto,0.856051
5756.87,2,10,H,Ecto,8.62032e+06
5756.87,2,100,H,Ecto,1.62978e+07
5756.87,2,1000,H,Ecto,1.09934e+07
5756.87,2,10,O,Ecto,671367
5756.87,2,100,O,Ecto,2.70359e+07
5756.87,2,10,C,Ecto,144816
5756.87,2,100,C,Ecto,6.5864e+07
5756.87,2,1000,C,Ecto,3974.63
5756.87,2,10000,C,Ecto,1475.16
42894.9,1,1000,H,Ecto,9.50102
42894.9,1,1000,H,Endo,4.01759e+07
42894.9,1,10000,H,Endo,4.75734e+06
