Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
53600,1,1000,H,Ecto,2999.02
53600,1,10000,H,Ecto,98721.3
53600,1,1000,H,Endo,100541
53600,1,10000,H,Endo,1.64644e+06
53600,1,1000,O,Ecto,4241.45
53600,1,1000,O,Endo,435598
53600,1,10000,O,Endo,88585.6
53600,1,1000,C,Ecto,9.89298e+06
53600,1,10000,C,Ecto,5807.75
83298.3,2,10,H,Ecto,8.59465e+06
83298.3,2,100,H,Ecto,2.27799e+07
83298.3,2,1000,H,Ecto,881.961
83298.3,2,1000,H,Endo,481130
83298.3,2,10000,H,Endo,4.07782
83298.3,2,10,O,Ecto,6.26795e+06
83298.3,2,100,O,Ecto,1.53514e+07
83298.3,2,1000,O,Ecto,33839.3
83298.3,2,10000,O,Endo,53.7378
83298.3,2,10,C,Ecto,1690.74
83298.3,2,100,C,Ecto,167141
83298.3,2,1000,C,Ecto,504645
43978.7,2,10,H,Ecto,852424
43978.7,2,100,H,Ecto,2.67872e+06
43978.7,2,1000,H,Ecto,137.236
43978.7,2,1000,H,Endo,2634.85
43978.7,2,10000,H,Endo,0.0103648
43978.7,2,10,O,Ecto,123686
43978.7,2,100,O,Ecto,669352
43978.7,2,1000,O,Ecto,608.485
43978.7,2,10,C,Ecto,30.5673
43978.7,2,100,C,Ecto,50404.1
43978.7,2,1000,C,Ecto,64130.1
5531.11,2,100,H,Ecto,6.50288e+07
5531.11,2,1000,H,Ecto,438532
5531.11,2,1000,H,Endo,4.57019e+07
5531.11,2,10000,H,Endo,709855
5531.11,2,10,O,Ecto,3.54387e+06
5531.11,2,100,O,Ecto,7.85874e+07
5531.11,2,1000,O,Ecto,7.66529e+06
5531.11,2,10000,O,Endo,3.4966e+07
5531.11,2,10,C,Ecto,796.003
5531.11,2,100,C,Ecto,8.4258e+06
5531.11,2,1000,C,Ecto,4.89759e+07
5531.11,2,10000,C,Ecto,548269
23794.9,2,100,H,Ecto,2.01794e+07
23794.9,2,1000,H,Ecto,128834
23794.9,2,1000,H,Endo,1.12983e+07
23794.9,2,10000,H,Endo,214925
23794.9,2,10,O,Ecto,1.06537e+06
23794.9,2,100,O,Ecto,2.27636e+07
23794.9,2,1000,O,Ecto,2.32825e+06
23794.9,2,10000,O,Endo,1.26925e+07
23794.9,2,10,C,Ecto,298.532
