Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
83298.3,2,10,H,Ecto,581784
83298.3,2,100,H,Ecto,7.88557e+06
83298.3,2,1000,H,Ecto,1.01909e+06
83298.3,2,10000,H,Ecto,8.23679
83298.3,2,1000,H,Endo,8250.97
83298.3,2,10000,H,Endo,67.0273
83298.3,2,10,O,Ecto,159012
83298.3,2,100,O,Ecto,4.3247e+06
83298.3,2,1000,O,Ecto,666014
83298.3,2,10,C,Ecto,1.80676
83298.3,2,100,C,Ecto,39054.4
83298.3,2,1000,C,Ecto,151524
83298.3,2,10000,C,Ecto,60.7626
43978.7,2,10,H,Ecto,48564.1
43978.7,2,100,H,Ecto,741473
43978.7,2,1000,H,Ecto,93891.4
43978.7,2,10000,H,Ecto,0.719913
43978.7,2,1000,H,Endo,664.287
43978.7,2,10000,H,Endo,5.87657
43978.7,2,10,O,Ecto,21576.6
43978.7,2,100,O,Ecto,406926
43978.7,2,1000,O,Ecto,61475.8
43978.7,2,10,C,Ecto,0.22932
43978.7,2,100,C,Ecto,3771.16
43978.7,2,1000,C,Ecto,14183.7
43978.7,2,10000,C,Ecto,5.18057
4008.02,2,10,H,Ecto,9.51804e+06
4008.02,2,100,H,Ecto,6.11043e+07
4008.02,2,1000,H,Ecto,4.10553e+06
4008.02,2,1000,H,Endo,6.53091e+09
4008.02,2,10000,H,Endo,3.95189e+09
4008.02,2,10,O,Ecto,0.376937
4008.02,2,100,O,Ecto,1.05789e+08
4008.02,2,1000,O,Ecto,7.22661e+07
4008.02,2,1000,O,Endo,1.92485e+08
4008.02,2,10000,O,Endo,7.92884e+06
4008.02,2,100,C,Ecto,1.3378e+08
4008.02,2,1000,C,Ecto,4.87532e+08
4008.02,2,10000,C,Ecto,0.101644
4008.02,2,10000,C,Endo,1.38178e+06
68423.9,2,1000,H,Ecto,2973.08
68423.9,2,1000,H,Endo,3.28554e+06
68423.9,2,10000,H,Endo,5.13216e+06
68423.9,2,100,O,Ecto,1262.36
68423.9,2,1000,O,Ecto,4319.06
68423.9,2,1000,O,Endo,4.97405e+06
68423.9,2,10000,O,Endo,186082
68423.9,2,1000,C,Ecto,315487
68423.9,2,10000,C,Ecto,842.212
68423.9,2,10000,C,Endo,534996
48553.1,2,10,H,Ecto,940820
48553.1,2,100,H,Ecto,1.59797e+07
48553.1,2,1000,H,Ecto,7.36216
48553.1,2,10000,H,Ecto,82498.2
48553.1,2,1000,H,Endo,2307.19
48553.1,2,10000,H,Endo,98723.2
48553.1,2,100000,H,Endo,1029.51
48553.1,2,10,O,Ecto,137.998
48553.1,2,100,O,Ecto,1.30541e+06
48553.1,2,1000,O,Ecto,6.58242e+06
48553.1,2,10,C,Ecto,79.2629
48553.1,2,100,C,Ecto,35708.7
48553.1,2,1000,C,Ecto,353587
48553.1,2,10000,C,Ecto,342893
5531.11,2,100,H,Ecto,4.50048e+07
5531.11,2,1000,H,Ecto,14178.5
5531.11,2,10000,H,Ecto,1.83328e+07
5531.11,2,1000,H,Endo,2.20332e+07
5531.11,2,10000,H,Endo,1.51703e+08
5531.11,2,100000,H,Endo,1.07961e+07
5531.11,2,100,O,Ecto,7.80516e+06
5531.11,2,1000,O,Ecto,1.17001e+07
5531.11,2,10000,O,Ecto,881.963
5531.11,2,10000,O,Endo,30377
5531.11,2,100,C,Ecto,492383
5531.11,2,1000,C,Ecto,3.78571e+07
5531.11,2,10000,C,Ecto,2.24452e+07
23794.9,2,100,H,Ecto,2.25462e+07
23794.9,2,1000,H,Ecto,838.012
23794.9,2,10000,H,Ecto,8.89932e+06
23794.9,2,1000,H,Endo,8.74348e+06
23794.9,2,10000,H,Endo,6.01879e+07
23794.9,2,100000,H,Endo,3.10688e+06
23794.9,2,100,O,Ecto,5.79186e+06
23794.9,2,1000,O,Ecto,2.73632e+06
23794.9,2,10000,O,Endo,6949.87
23794.9,2,100,C,Ecto,297924
23794.9,2,1000,C,Ecto,1.45427e+07
23794.9,2,10000,C,Ecto,3.57706e+06
6021.14,2,100,H,Ecto,1.83233e+06
6021.14,2,1000,H,Ecto,535628
6021.14,2,1000,H,Endo,635213
