GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,80391.8,521017,0,0,0
0,0,12061.6,12823.2,0,0,0
0,0,74093.5,1.70965e+09,0,0,0
0,0,3311.39,1.643e+08,0,0,0
0,0,11800.6,2.88049e+06,0,0,0
0,0,74022.8,6.55411e+08,0,0,0
0,0,13136.6,2.5339e+07,0,0,0
0,0,12228.1,186618,0,0,0
0,0,12133.6,3.80066e+09,0,0,0
0,0,80330.9,7.63923e+07,0,0,0
0,0,19241.2,1.96303e+08,0,0,0
0,0,5786.91,2.12082e+07,0,0,0
0,0,347.198,1391.01,0,0,0
0,0,84182.7,7.66273e+09,0,0,0
0,0,3586.39,1.14513e+08,0,0,0
0,0,80391.8,3.45957e+06,0,0,0
0,0,12370.5,144338,0,0,0
0,0,11115.6,3.15796e+06,0,0,0
0,0,166891,1.77847e+06,0,0,0
0,0,33310.1,5.23901e+06,0,0,0
0,2,83298.3,1.25347e+07,5.09776e+06,1.3499e+06,145027
0,2,43978.7,697573,584935,187025,12162.8
0,2,23794.9,5.67226e+08,3.82394e+06,4.47283e+06,3.2584e+06
0,3,5.2226,4.09712e+07,0,0,0
0,3,4.90367,4.60798e+07,0,0,0
0,3,352.003,4.20856e+07,0,0,0
0,3,277.355,5.06484e+07,0,0,0
0,3,41.3968,0,0,0,0
0,5,789.531,1.0769e+08,2.75458e+07,8.29754e+06,23.888
0,6,471.669,2.76893e+07,0,0,0
0,6,2839.3,4.99749e+06,0,0,0
0,6,1816.95,3.2748e+07,0,0,0
0,6,295.568,2.54585e+07,0,0,0
0,6,148.878,1.49975e+07,0,0,0
0,6,482.7,4.91265e+07,0,0,0
0,6,597.599,1.06101e+06,0,0,0
0,6,174.092,8.56799e+06,0,0,0
0,6,959.877,260741,0,0,0
0,6,400.034,5.84628e+07,0,0,0
0,6,575.595,214865,0,0,0
0,6,953.55,38407.5,0,0,0
0,6,164.254,3.61181e+07,0,0,0
0,6,41.1613,6.02526e+07,0,0,0
0,6,295.568,1.41069e+07,0,0,0
0,6,471.088,2.0466e+08,0,0,0
0,6,137.325,1.22342e+07,0,0,0
0,6,1028.2,6754.15,0,0,0
0,6,23459.8,3.64912e+08,0,0,0
0,6,1056.54,5.62358e+07,0,0,0
0,6,20797.9,3.91551e+06,0,0,0
0,6,1856.74,1.15565e+08,0,0,0
0,6,947.77,1.02495e+07,0,0,0
0,6,40.4865,2.44502e+07,0,0,0
0,6,146.734,4.71986e+07,0,0,0
0,6,133.772,4.53281e+06,0,0,0
0,6,443.184,9.28318e+07,0,0,0
0,6,1816.95,0,0,0,0
0,6,41.7232,0,0,0,0
0,6,20859.5,0,0,0,0
0,6,2741.96,0,0,0,0
0,6,154.498,0,0,0,0
0,6,313.338,0,0,0,0
0,6,175.497,0,0,0,0
0,6,471.669,0,0,0,0
0,7,91.7563,0,192886,56293.6,607.619
0,7,16795.2,0,1.10906e+07,1.73509e+07,2.45153e+08
0,7,5068.27,0,36381.8,57676.6,514985
0,7,431.764,0,3.00979e+06,1.98883e+06,49417.4
0,7,1417.08,0,9435.79,5549.47,1857.67
0,7,95002.9,0,1.98808e+07,4.73533e+06,914548
0,7,1398.37,0,4.6847e+07,1.04043e+07,311920
0,7,1028.63,0,7.85317e+06,4.77203e+06,668.804
