Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
83298.3,2,10,H,Ecto,3.06485e+06
83298.3,2,100,H,Ecto,5.95828e+06
83298.3,2,1000,H,Ecto,1.22142e+06
83298.3,2,10000,H,Ecto,0.334829
83298.3,2,1000,H,Endo,869.544
83298.3,2,10000,H,Endo,14.2808
83298.3,2,10,O,Ecto,1.17941e+06
83298.3,2,100,O,Ecto,1.70189e+06
83298.3,2,1000,O,Ecto,951041
83298.3,2,10,C,Ecto,613.015
83298.3,2,100,C,Ecto,67711.3
83298.3,2,1000,C,Ecto,101471
43978.7,2,10,H,Ecto,202767
43978.7,2,100,H,Ecto,861065
43978.7,2,1000,H,Ecto,185302
43978.7,2,10000,H,Ecto,0.222657
43978.7,2,1000,H,Endo,119.609
43978.7,2,10000,H,Endo,1.37075
43978.7,2,10,O,Ecto,118048
43978.7,2,100,O,Ecto,171142
43978.7,2,1000,O,Ecto,116697
43978.7,2,10,C,Ecto,62.0872
43978.7,2,100,C,Ecto,3692.91
43978.7,2,1000,C,Ecto,10570.6
43978.7,2,10000,C,Ecto,15.6545
789.531,5,1,H,Ecto,9.92085e+06
789.531,5,10,H,Ecto,1.23998e+07
789.531,5,100,H,Ecto,1.43614e+07
789.531,5,10,O,Ecto,3.97956e+07
789.531,5,100,O,Ecto,9.66969e+06
789.531,5,10,C,Ecto,20961.4
789.531,5,100,C,Ecto,12.9775
789.531,5,1000,C,Ecto,5.39306
91.7563,7,1,H,Ecto,18529.6
91.7563,7,10,H,Ecto,29562.9
91.7563,7,100,H,Ecto,74268.8
91.7563,7,10000,H,Endo,8.10341e-06
91.7563,7,10,O,Ecto,45549.9
91.7563,7,100,O,Ecto,29614.2
91.7563,7,10,C,Ecto,82.9751
91.7563,7,100,C,Ecto,2.69867
91.7563,7,1000,C,Ecto,0.255265
16795.2,7,100,H,Ecto,53209.4
16795.2,7,1000,H,Ecto,182561
16795.2,7,10000,H,Ecto,177525
16795.2,7,1000,H,Endo,27002.5
16795.2,7,10000,H,Endo,1.12002e+06
16795.2,7,100000,H,Endo,0.75497
16795.2,7,100,O,Ecto,11757
16795.2,7,1000,O,Ecto,4.87747e+06
16795.2,7,10000,O,Endo,5477.07
16795.2,7,100,C,Ecto,326794
16795.2,7,1000,C,Ecto,1.45063e+08
16795.2,7,10000,C,Ecto,1.66367e+06
5068.27,7,100,H,Ecto,5757.06
5068.27,7,1000,H,Ecto,3597.14
5068.27,7,10000,H,Ecto,58.0004
5068.27,7,1000,H,Endo,4467.84
5068.27,7,10000,H,Endo,21.6597
5068.27,7,100,O,Ecto,3117.23
5068.27,7,1000,O,Ecto,4992.12
5068.27,7,10000,O,Endo,57.7398
5068.27,7,10,C,Ecto,0.000850169
5068.27,7,100,C,Ecto,695.232
5068.27,7,1000,C,Ecto,10748
5068.27,7,10000,C,Ecto,13045.8
431.764,7,10,H,Ecto,541763
431.764,7,100,H,Ecto,1.62221e+06
431.764,7,1000,H,Ecto,267471
431.764,7,1000,H,Endo,18.4829
431.764,7,10000,H,Endo,0.0996724
431.764,7,10,O,Ecto,98668.6
431.764,7,100,O,Ecto,728560
431.764,7,1000,O,Ecto,111344
431.764,7,10,C,Ecto,0.210754
431.764,7,100,C,Ecto,24591.2
431.764,7,1000,C,Ecto,12128.2
1417.08,7,10,H,Ecto,461.423
1417.08,7,100,H,Ecto,8806.51
1417.08,7,1000,H,Ecto,3207.98
1417.08,7,10000,H,Ecto,0.658162
1417.08,7,1000,H,Endo,93.0492
1417.08,7,10000,H,Endo,0.100379
1417.08,7,10,O,Ecto,2977.31
1417.08,7,100,O,Ecto,897.612
1417.08,7,1000,O,Ecto,2552.09
1417.08,7,10000,O,Endo,0.00566773
1417.08,7,10,C,Ecto,0.00854634
1417.08,7,100,C,Ecto,16.4021
1417.08,7,1000,C,Ecto,118.371
1417.08,7,10000,C,Ecto,31.112
95002.9,7,10,H,Ecto,2.43544e+06
95002.9,7,100,H,Ecto,3.04942e+07
95002.9,7,1000,H,Ecto,1.8014e+07
95002.9,7,10000,H,Ecto,1393.64
95002.9,7,1000,H,Endo,339996
95002.9,7,10000,H,Endo,58.772
95002.9,7,10,O,Ecto,1.39651e+07
95002.9,7,100,O,Ecto,4.62134e+06
95002.9,7,1000,O,Ecto,1.21086e+07
95002.9,7,10000,O,Endo,23.3636
95002.9,7,10,C,Ecto,8754.6
95002.9,7,100,C,Ecto,241585
95002.9,7,1000,C,Ecto,1.5554e+06
95002.9,7,10000,C,Ecto,124705
1028.63,7,1,H,Ecto,1.13647e+06
1028.63,7,10,H,Ecto,3.91056e+06
1028.63,7,100,H,Ecto,8.89502e+06
1028.63,7,1000,H,Ecto,6378.45
1028.63,7,10000,H,Endo,0.000418836
1028.63,7,10,O,Ecto,1.00925e+07
