GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,80391.8,62836.7,0,0,0
0,0,74093.5,1.69571e+09,0,0,0
0,0,3311.39,2.08921e+07,0,0,0
0,0,11800.6,994771,0,0,0
0,0,74022.8,7.91717e+08,0,0,0
0,0,13136.6,3.36406e+07,0,0,0
0,0,12228.1,108746,0,0,0
0,0,12133.6,3.04916e+09,0,0,0
0,0,5786.91,1.40221e+07,0,0,0
0,0,84182.7,5.46867e+09,0,0,0
0,0,3586.39,4.15623e+07,0,0,0
0,0,80391.8,3.19311e+06,0,0,0
0,0,11115.6,4.76705e+06,0,0,0
0,0,166891,2.76835e+06,0,0,0
0,0,33310.1,699511,0,0,0
0,0,33310.1,3.02409e+06,0,0,0
0,0,6811.01,343195,0,0,0
0,0,15230.8,1.16147e+09,0,0,0
0,0,25517.4,2.97566e+07,0,0,0
0,0,3091.85,3.97273e+08,0,0,0
0,1,49983.5,0,5.85312e+08,1.29765e+07,2.57721e+07
0,2,83298.3,1.44446e+07,1.82042e+06,434685,123418
0,2,43978.7,1.37746e+06,178609,41584.6,12203.3
0,2,4008.02,3.04602e+09,1.05661e+09,5.61969e+08,3.79963e+07
0,2,68423.9,6.7533e+06,2.44386e+06,3.66265e+06,6.98175e+07
0,3,4.90367,0,0,0,0
0,3,352.003,0,0,0,0
0,3,277.355,0,0,0,0
0,3,41.3968,0,0,0,0
0,3,5.2226,0,0,0,0
0,5,789.531,0,0,0,0
0,6,471.669,0,0,0,0
0,6,1816.95,0,0,0,0
0,6,295.568,0,0,0,0
0,6,148.878,0,0,0,0
0,6,597.599,0,0,0,0
0,6,174.092,0,0,0,0
0,6,959.877,0,0,0,0
0,6,400.034,0,0,0,0
0,6,575.595,0,0,0,0
0,6,953.55,0,0,0,0
0,6,41.1613,0,0,0,0
0,6,295.568,0,0,0,0
0,6,471.088,0,0,0,0
0,6,137.325,0,0,0,0
0,6,1028.2,0,0,0,0
0,6,23459.8,0,0,0,0
0,6,1056.54,0,0,0,0
0,6,20797.9,0,0,0,0
0,6,1856.74,0,0,0,0
0,6,947.77,0,0,0,0
0,6,40.4865,0,0,0,0
0,6,146.734,0,0,0,0
0,6,133.772,0,0,0,0
0,6,443.184,0,0,0,0
0,6,1816.95,0,0,0,0
0,6,41.7232,0,0,0,0
0,6,20859.5,0,0,0,0
0,6,2741.96,0,0,0,0
0,6,154.498,0,0,0,0
0,6,313.338,0,0,0,0
0,6,175.497,0,0,0,0
0,6,471.669,0,0,0,0
0,6,1029.18,0,0,0,0
0,6,303.517,0,0,0,0
0,6,532.775,0,0,0,0
0,6,173.329,0,0,0,0
0,6,153.456,0,0,0,0
0,6,136.069,0,0,0,0
0,7,91.7563,0,0,0,0
0,7,16795.2,0,0,0,0
0,7,5068.27,0,0,0,0
0,7,431.764,0,0,0,0
0,7,1417.08,0,0,0,0
0,7,95002.9,0,0,0,0
0,7,1028.63,0,0,0,0
0,7,6974.1,0,0,0,0
0,7,101.337,0,0,0,0
0,7,4108.66,0,0,0,0
0,7,6845.03,0,0,0,0
0,7,22499.8,0,0,0,0
0,7,57118.8,0,0,0,0
0,7,6805.81,0,0,0,0
0,7,5226.1,0,0,0,0
0,7,16795.2,0,0,0,0
0,7,999.484,0,0,0,0
0,7,1085.41,0,0,0,0
0,7,95.5838,0,0,0,0
0,7,16795.2,0,0,0,0
0,7,420.738,0,0,0,0
0,7,99290.3,0,0,0,0
0,7,45191.9,0,0,0,0
0,7,16374.2,0,0,0,0
0,8,86.529,0,0,0,0
0,8,437.979,0,0,0,0
0,8,1117.18,0,0,0,0
0,8,304.636,0,0,0,0
0,8,2571.76,0,0,0,0
0,8,271.351,0,0,0,0
0,8,90.1388,0,0,0,0
0,8,1162.53,0,0,0,0
0,8,86.529,0,0,0,0
0,8,84.206,0,0,0,0
0,8,436.078,0,0,0,0
1,0,29690.9,5.90049e+08,0,0,0
1,0,3054.09,8.49279e+06,0,0,0
1,0,163592,5.32414e+08,0,0,0
1,0,81642.8,391887,0,0,0
1,0,112461,5.51015e+08,0,0,0
1,0,29690.9,9.77112e+08,0,0,0
1,0,164912,2.26764e+09,0,0,0
1,0,18325.6,2.95107e+09,0,0,0
1,0,3054.09,1.3284e+08,0,0,0
1,0,6359.37,2.23862e+08,0,0,0
1,0,19241.2,3.99083e+08,0,0,0
1,2,48553.1,6.50546e+07,1.59774e+07,5.86891e+06,1.36419e+06
1,2,5531.11,1.07204e+09,1.95577e+08,2.33186e+07,6.35423e+07
1,2,23794.9,5.70625e+08,9.08545e+07,1.01602e+07,3.06177e+07
1,3,6.90761,0,0,0,0
1,3,6.01866,0,0,0,0
1,3,7.32291,0,0,0,0
1,6,311.728,0,0,0,0
1,6,57.4556,0,0,0,0
1,6,1414.78,0,0,0,0
1,6,676.795,0,0,0,0
1,6,13304.1,0,0,0,0
1,6,321.063,0,0,0,0
1,6,20993.7,0,0,0,0
1,6,133.942,0,0,0,0
1,6,691.01,0,0,0,0
1,6,5608.93,0,0,0,0
1,6,59.3226,0,0,0,0
1,6,42.5255,0,0,0,0
1,6,3007.49,0,0,0,0
1,6,13447.8,0,0,0,0
1,6,5845.09,0,0,0,0
1,6,682.294,0,0,0,0
1,6,14409,0,0,0,0
1,6,311.728,0,0,0,0
1,6,5842.93,0,0,0,0
1,6,55.74,0,0,0,0
1,6,57.4556,0,0,0,0
1,6,134.178,0,0,0,0
1,6,1366.27,0,0,0,0
1,6,726.722,0,0,0,0
1,6,319.177,0,0,0,0
1,6,57.4556,0,0,0,0
1,6,58.9238,0,0,0,0
1,6,5565.16,0,0,0,0
1,6,304.221,0,0,0,0
1,7,238.945,0,0,0,0
1,7,71.5463,0,0,0,0
1,7,10370.7,0,0,0,0
1,7,2220.91,0,0,0,0
1,7,4070.38,0,0,0,0
1,7,327.671,0,0,0,0
1,7,5436.45,0,0,0,0
1,7,3066.77,0,0,0,0
1,7,28031.4,0,0,0,0
1,7,2237.55,0,0,0,0
1,7,27794.2,0,0,0,0
1,7,9048.11,0,0,0,0
1,7,17229,0,0,0,0
1,7,348.73,0,0,0,0
1,7,6835.33,0,0,0,0
1,7,3870.31,0,0,0,0
1,7,2613.87,0,0,0,0
1,7,99290.3,0,0,0,0
1,7,2512.63,0,0,0,0
1,7,4103.89,0,0,0,0
1,7,10370.7,0,0,0,0
1,7,2279.8,0,0,0,0
1,7,47085.1,0,0,0,0
1,7,71.5463,0,0,0,0
1,7,2546.72,0,0,0,0
1,7,327.671,0,0,0,0
1,7,2886.98,0,0,0,0
1,7,431.765,0,0,0,0
1,8,11383.3,0,0,0,0
1,8,380.004,0,0,0,0
1,8,1849.78,0,0,0,0
1,8,10128.4,0,0,0,0
1,8,470.189,0,0,0,0
1,8,31.1477,0,0,0,0
1,8,451.026,0,0,0,0
1,8,143.626,0,0,0,0
1,8,484.882,0,0,0,0
1,8,386.836,0,0,0,0
1,8,403.85,0,0,0,0
1,8,144.051,0,0,0,0
1,8,463.827,0,0,0,0
1,8,1801.95,0,0,0,0
1,8,24.1613,0,0,0,0
1,8,30.8501,0,0,0,0
1,8,9806.07,0,0,0,0
1,8,2536.64,0,0,0,0
2,0,1782.67,1.12828e+09,0,0,0
2,0,8090.31,6.0023e+08,0,0,0
2,0,25816.6,2.24478e+06,0,0,0
2,0,17644.1,3.59662e+08,0,0,0
2,0,3321.56,3.4472e+07,0,0,0
2,0,2422.19,172644,0,0,0
2,0,29670.8,3.30263e+06,0,0,0
2,0,12580.4,993300,0,0,0
2,0,2502.31,4.26821e+08,0,0,0
2,0,2422.19,3.51938e+07,0,0,0
2,0,12752.4,4.12537e+07,0,0,0
2,0,30612.4,145474,0,0,0
2,0,3312.78,3.0419e+08,0,0,0
2,0,1780.51,5.90744e+09,0,0,0
2,0,2420.22,9.31045e+06,0,0,0
2,0,30113.1,4.13708e+07,0,0,0
