Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
49983.5,1,1000,H,Ecto,12505.7
49983.5,1,1000,H,Endo,1.59078e+08
49983.5,1,10000,H,Endo,4.26222e+08
49983.5,1,100,O,Ecto,1765.64
49983.5,1,1000,O,Ecto,26686.2
49983.5,1,1000,O,Endo,6.77866e+06
49983.5,1,10000,O,Endo,6.16944e+06
49983.5,1,1000,C,Ecto,1.04002e+07
49983.5,1,10000,C,Ecto,765714
49983.5,1,10000,C,Endo,1.46062e+07
83298.3,2,10,H,Ecto,335851
83298.3,2,100,H,Ecto,1.25817e+06
83298.3,2,1000,H,Ecto,206851
83298.3,2,10000,H,Ecto,23.3513
83298.3,2,1000,H,Endo,14214.8
83298.3,2,10000,H,Endo,5307
83298.3,2,10,O,Ecto,66684.7
83298.3,2,100,O,Ecto,243438
83298.3,2,1000,O,Ecto,124563
83298.3,2,10,C,Ecto,338.973
83298.3,2,100,C,Ecto,37909.9
83298.3,2,1000,C,Ecto,84989.6
83298.3,2,10000,C,Ecto,179.786
43978.7,2,10,H,Ecto,23954.5
43978.7,2,100,H,Ecto,115605
43978.7,2,1000,H,Ecto,38375.3
43978.7,2,10000,H,Ecto,2.8187
43978.7,2,1000,H,Endo,12.636
43978.7,2,10000,H,Endo,657.987
43978.7,2,10,O,Ecto,6515.57
43978.7,2,100,O,Ecto,23019.3
43978.7,2,1000,O,Ecto,12049.7
43978.7,2,10000,O,Endo,0.0131131
43978.7,2,10,C,Ecto,27.0853
43978.7,2,100,C,Ecto,3543.45
43978.7,2,1000,C,Ecto,8610.9
43978.7,2,10000,C,Ecto,21.9042
4008.02,2,10,H,Ecto,3.83168e+07
4008.02,2,100,H,Ecto,8.35639e+08
4008.02,2,1000,H,Ecto,1.72472e+08
4008.02,2,10000,H,Ecto,13838.8
4008.02,2,1000,H,Endo,7.2044e+06
4008.02,2,10000,H,Endo,2.96082e+06
4008.02,2,10,O,Ecto,2.87e+07
4008.02,2,100,O,Ecto,4.10753e+08
4008.02,2,1000,O,Ecto,1.22515e+08
4008.02,2,10,C,Ecto,116916
4008.02,2,100,C,Ecto,4.85966e+06
4008.02,2,1000,C,Ecto,3.28319e+07
4008.02,2,10000,C,Ecto,187782
68423.9,2,100,H,Ecto,8715.61
68423.9,2,1000,H,Ecto,19487.8
68423.9,2,10000,H,Ecto,142342
68423.9,2,1000,H,Endo,4642.37
68423.9,2,10000,H,Endo,2.26868e+06
68423.9,2,100000,H,Endo,0.231794
68423.9,2,100,O,Ecto,30.7422
68423.9,2,1000,O,Ecto,24664.4
68423.9,2,1000,O,Endo,3.60782e+06
68423.9,2,10000,O,Endo,30144.1
68423.9,2,100,C,Ecto,12216.5
68423.9,2,1000,C,Ecto,6.91101e+07
68423.9,2,10000,C,Ecto,695167
48553.1,2,10,H,Ecto,291042
48553.1,2,100,H,Ecto,1.5467e+07
48553.1,2,1000,H,Ecto,44.0845
48553.1,2,10000,H,Ecto,152350
48553.1,2,1000,H,Endo,3320.8
48553.1,2,10000,H,Endo,62763.2
48553.1,2,100000,H,Endo,857.71
48553.1,2,100,O,Ecto,1.2931e+06
48553.1,2,1000,O,Ecto,4.57581e+06
48553.1,2,10,C,Ecto,41.2373
48553.1,2,100,C,Ecto,650528
48553.1,2,1000,C,Ecto,412939
48553.1,2,10000,C,Ecto,300683
5531.11,2,100,H,Ecto,3.32496e+07
5531.11,2,1000,H,Ecto,7301.71
5531.11,2,10000,H,Ecto,1.61886e+07
5531.11,2,1000,H,Endo,4.16943e+06
5531.11,2,10000,H,Endo,1.2811e+08
5531.11,2,100000,H,Endo,1.38515e+07
5531.11,2,100,O,Ecto,6.0595e+06
5531.11,2,1000,O,Ecto,1.72118e+07
5531.11,2,10000,O,Ecto,1666.08
5531.11,2,10000,O,Endo,45644.3
5531.11,2,100,C,Ecto,1.5015e+07
5531.11,2,1000,C,Ecto,3.01219e+07
