GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,80391.8,282094,0,0,0
0,0,74093.5,2.01631e+09,0,0,0
0,0,3311.39,1.00382e+08,0,0,0
0,0,11800.6,2.53699e+06,0,0,0
0,0,74022.8,8.22342e+08,0,0,0
0,0,13136.6,3.43905e+07,0,0,0
0,0,12228.1,158128,0,0,0
0,0,12133.6,4.23934e+09,0,0,0
0,0,5786.91,2.25111e+07,0,0,0
0,0,84182.7,7.73045e+09,0,0,0
0,0,3586.39,7.68962e+07,0,0,0
0,0,80391.8,4.24283e+06,0,0,0
0,0,12370.5,113990,0,0,0
0,0,11115.6,4.3711e+06,0,0,0
0,0,166891,2.30825e+06,0,0,0
0,0,33310.1,3.20013e+06,0,0,0
0,0,3311.39,1.66506e+08,0,0,0
0,0,33310.1,0,0,0,0
0,0,72755.8,0,0,0,0
0,0,84182.7,3.56127e+09,0,0,0
0,2,83298.3,1.1324e+07,1.03721e+07,4.90214e+06,131988
0,2,43978.7,1.14684e+06,889583,380456,8631.3
0,3,4.90367,3.91576e+07,0,0,0
0,3,352.003,6.13457e+07,0,0,0
0,3,277.355,6.02204e+07,0,0,0
0,3,41.3968,1.59503e+07,0,0,0
0,3,5.2226,0,0,0,0
0,5,789.531,1.00218e+08,1.87924e+07,6.16036e+06,1621.96
0,6,471.669,1.12108e+07,0,0,0
0,6,1816.95,1.50197e+07,0,0,0
0,6,295.568,6.51126e+06,0,0,0
0,6,148.878,1.70128e+07,0,0,0
0,6,597.599,676069,0,0,0
0,6,174.092,3.40953e+06,0,0,0
0,6,959.877,2.34809e+07,0,0,0
0,6,400.034,5.71426e+07,0,0,0
0,6,575.595,188724,0,0,0
0,6,953.55,17577.7,0,0,0
0,6,41.1613,1.13587e+08,0,0,0
0,6,295.568,1.71917e+07,0,0,0
0,6,471.088,1.83303e+08,0,0,0
0,6,137.325,1.19148e+07,0,0,0
0,6,1028.2,8177.08,0,0,0
0,6,23459.8,3.19098e+08,0,0,0
0,6,1056.54,3.20526e+07,0,0,0
0,6,20797.9,1.89671e+06,0,0,0
0,6,1856.74,8.76019e+07,0,0,0
0,6,947.77,5.30668e+06,0,0,0
0,6,40.4865,2.52735e+07,0,0,0
0,6,146.734,6.10235e+07,0,0,0
0,6,133.772,5.66125e+06,0,0,0
0,6,443.184,1.04483e+08,0,0,0
0,6,1816.95,3.87775e+07,0,0,0
0,6,41.7232,1.44184e+07,0,0,0
0,6,20859.5,3.41951e+06,0,0,0
0,6,2741.96,6.11453e+06,0,0,0
0,6,154.498,1.37798e+07,0,0,0
0,6,313.338,2.34296e+07,0,0,0
0,6,175.497,1.0046e+07,0,0,0
0,6,471.669,3.15745e+07,0,0,0
0,6,1029.18,3.91244e+07,0,0,0
0,6,303.517,0,0,0,0
0,6,532.775,0,0,0,0
0,6,173.329,0,0,0,0
0,6,153.456,0,0,0,0
0,7,91.7563,0,137811,30908.8,58.5004
0,7,16795.2,0,2.09591e+06,4.12013e+06,1.1551e+08
0,7,5068.27,0,12294.3,31276.4,27499.5
0,7,431.764,0,1.95874e+06,664444,28427.5
0,7,1417.08,0,5362.87,1668.36,678.521
0,7,95002.9,0,4.17937e+07,2.56394e+07,573429
0,7,1028.63,0,9.09121e+06,3.18425e+06,3205.46
0,7,6974.1,0,1.28456e+07,1.03872e+07,293430
0,7,101.337,0,1.44723e+07,1.86641e+06,203.394
0,7,4108.66,0,6.19316e+06,3.31759e+06,1.24377e+06
0,7,6845.03,0,1.88607e+08,8.97194e+07,1.69944e+08
0,7,22499.8,0,12872.6,5898.84,15273.2
0,7,57118.8,0,1463.43,1014.02,2919.69
0,7,6805.81,0,1.04849e+07,2.17414e+06,13760.7
0,7,5226.1,0,1.84218e+07,5.72218e+06,246409
0,7,16795.2,0,6.00304e+07,2.01066e+07,1.29929e+06
0,7,999.484,0,221305,134204,7293.35
0,7,1085.41,0,139979,16626.3,1.80059
0,7,95.5838,0,734.945,8.17212,0
0,7,16795.2,0,7.30707e+07,1.42173e+07,888230
0,7,420.738,0,0,0,0
0,8,86.529,2.74781e+07,1.0799e+07,2.2537e+06,5456.97
0,8,2536.64,9.58819e+07,3.50469e+07,1.58361e+07,360032
0,8,437.979,1.56349e+07,1.21472e+07,3.9391e+06,190867
0,8,1117.18,3.88752e+07,9.31533e+06,6.52595e+06,232464
0,8,304.636,1.45279e+07,1.70249e+07,4.2639e+06,132489
0,8,2571.76,199244,151321,33045.5,896.066
0,8,271.351,2.57762e+07,4.82095e+06,2.01223e+06,1841.61
0,8,90.1388,3.33184e+07,93234.9,9905.14,0
0,8,1162.53,6.24105e+07,2.74611e+07,7.04693e+06,5454.86
0,8,86.529,1.19953e+07,123.994,0,0
0,8,84.206,0,0,0,0
0,8,436.078,0,0,0,0
1,0,29690.9,1.27436e+09,0,0,0
1,0,3054.09,3.31364e+07,0,0,0
1,0,163592,1.0635e+09,0,0,0
1,0,6811.01,5.76291e+06,0,0,0
1,0,81642.8,1.12462e+06,0,0,0
1,0,112461,3.52925e+08,0,0,0
1,0,81642.8,7.44879e+06,0,0,0
1,0,30113.1,2.59078e+07,0,0,0
1,0,29690.9,1.96573e+09,0,0,0
1,0,164912,2.36499e+09,0,0,0
1,0,18325.6,3.3982e+09,0,0,0
1,0,3054.09,1.35017e+08,0,0,0
1,0,6359.37,1.25335e+08,0,0,0
1,0,19241.2,2.50053e+08,0,0,0
1,2,48553.1,3.3687e+07,2.27896e+07,9.14004e+06,920269
1,2,45344.6,2.94604e+06,469208,250604,1342.55
1,2,5531.11,1.07783e+09,5.90248e+08,1.92839e+07,5.37634e+07
1,2,23794.9,5.8055e+08,9.31676e+06,4.14319e+06,5.45783e+06
1,3,6.90761,2.40843e+06,0,0,0
1,3,6.01866,4.75469e+07,0,0,0
1,3,7.32291,6.72519e+07,0,0,0
1,6,311.728,1.71505e+07,0,0,0
1,6,57.4556,4.51211e+07,0,0,0
1,6,1414.78,4074.49,0,0,0
1,6,676.795,2.06802e+08,0,0,0
1,6,13304.1,1.01695e+06,0,0,0
1,6,321.063,9.70087e+06,0,0,0
1,6,20993.7,181944,0,0,0
1,6,358.603,2.74049e+06,0,0,0
1,6,133.942,9.68768e+07,0,0,0
1,6,691.01,8.34092e+06,0,0,0
1,6,5608.93,23082.3,0,0,0
1,6,59.3226,6.76419e+07,0,0,0
1,6,42.5255,7.16011e+07,0,0,0
1,6,3007.49,76058.6,0,0,0
1,6,13447.8,1.35752e+08,0,0,0
1,6,5845.09,14989.4,0,0,0
1,6,43.1596,2372.26,0,0,0
1,6,682.294,132126,0,0,0
1,6,14409,9.86324e+07,0,0,0
1,6,1394.4,23780.4,0,0,0
1,6,311.728,6.5385e+07,0,0,0
1,6,129.674,5.25016e+07,0,0,0
1,6,5842.93,90702.7,0,0,0
1,6,55.74,3.8618e+07,0,0,0
1,6,57.4556,3.49501e+07,0,0,0
1,6,134.178,1.39708e+07,0,0,0
1,6,1366.27,8416.89,0,0,0
1,6,726.722,2.62643e+08,0,0,0
1,6,319.177,3.06544e+07,0,0,0
1,6,57.4556,2.32833e+07,0,0,0
1,6,58.9238,4.21005e+07,0,0,0
1,6,5565.16,32239.6,0,0,0
1,6,304.221,2.06508e+07,0,0,0
1,7,238.945,0,431.498,210.892,0.127212
1,7,71.5463,0,7839.37,13877.6,101.069
1,7,10370.7,0,2.29317e+06,2.03547e+06,73838.7
1,7,2220.91,0,71372.4,4571.84,7724.89
1,7,4070.38,0,24217.9,1004.33,2291.11
1,7,327.671,0,3.59612e+07,6.39118e+07,1.92833e+06
1,7,2697.41,0,2.65894e+06,287691,199778
1,7,5436.45,0,1.84114e+06,45225.2,175842
1,7,3066.77,0,4424.91,5977.8,130.121
1,7,28031.4,0,184307,95881.9,5283.34
1,7,2237.55,0,7.63527e+06,3.56682e+06,969.062
1,7,27794.2,0,338569,18710.8,31866.7
1,7,9048.11,0,2.41236e+07,1.52936e+08,3.33175e+06
1,7,17229,0,2.22894e+07,6.48491e+07,1.11722e+06
1,7,348.73,0,456848,135611,296.318
1,7,6835.33,0,4.76305e+07,820727,1.37231e+06
1,7,3870.31,0,4.12459e+06,860461,1.36488
1,7,2613.87,0,78403,5241.96,8987.22
1,7,99290.3,0,5.58982e+08,5.02023e+08,876306
1,7,2512.63,0,433338,1.53335e+06,24876.5
1,7,4103.89,0,15142,29.6654,1.9457e-05
1,7,10370.7,0,1.7591e+07,1.3622e+07,10568.4
1,7,2279.8,0,487003,78668.9,0.0259297
1,7,47085.1,0,1.71513e+07,3.65304e+06,954370
1,7,71.5463,0,271047,8.36646,0
1,7,45191.9,0,1.46523e+07,1.07075e+07,38552.8
1,7,2546.72,0,43376.2,38578.8,236.536
1,7,327.671,0,1.28265e+07,5.42214e+06,56.5452
1,7,2886.98,0,31350.8,6818.57,7691.31
1,8,11383.3,8.26143e+07,4.96984e+06,1.07323e+07,36733.8
1,8,380.004,3.67941e+07,2.78111e+07,2.93304e+07,918727
1,8,1849.78,2.81649e+08,6.71303e+07,8.2003e+06,8.73653e+06
1,8,10128.4,4.62023e+07,2.26121e+07,712304,1.34077e+06
1,8,470.189,106808,83787.6,105000,3289.89
1,8,31.1477,9.79674e+06,872244,180594,6.20206
1,8,451.026,4.76312e+07,4.38455e+06,1.76972e+07,233424
1,8,143.626,4.17532e+07,1.03571e+07,2.44811e+07,293915
1,8,484.882,833331,234461,710966,12844.4
1,8,386.836,5.51288e+07,5.0808e+06,1.29507e+06,3.05861
1,8,403.85,6.66152e+07,1.54411e+07,112809,0
1,8,144.051,4.13763e+07,4.01323e+06,967913,1.53996
1,8,463.827,248119,29316.3,66575.3,303.35
1,8,1801.95,1.85281e+08,3.19657e+07,5.8275e+06,171.151
1,8,24.1613,3.13686e+06,2.39709e+06,296.958,0
1,8,30.8501,1.49918e+07,1.84447e+07,0,0
2,0,1782.67,2.89048e+09,0,0,0
2,0,8090.31,1.32244e+09,0,0,0
2,0,25816.6,4.93589e+06,0,0,0
2,0,17644.1,6.86509e+08,0,0,0
2,0,3321.56,6.90486e+07,0,0,0
2,0,2422.19,2.31879e+06,0,0,0
2,0,29670.8,1.50703e+06,0,0,0
2,0,12580.4,508042,0,0,0
2,0,2502.31,1.76894e+08,0,0,0
2,0,24693.8,8.82257e+06,0,0,0
2,0,2422.19,1.86873e+07,0,0,0
2,0,12752.4,1.90691e+07,0,0,0
2,0,30612.4,57064.7,0,0,0
2,0,3312.78,1.28163e+08,0,0,0
2,0,17644.1,8.80902e+08,0,0,0
2,0,1780.51,0,0,0,0
2,0,2420.22,0,0,0,0
2,2,6021.14,6.08017e+07,9.56935e+06,1.12884e+06,1.98611e+06
2,2,5756.87,6.58211e+08,2.81149e+08,1.28181e+08,7.03459e+07
2,2,41524.7,1.19121e+06,2.01429e+06,18980.3,82787.6
2,2,6310.09,7.47796e+08,2.59958e+07,8.95435e+07,2.13664e+06
2,2,86444.2,7.31193e+07,5.073e+07,1.14074e+07,716300
2,3,95.2744,8.40569e+07,0,0,0
2,3,4.48815,2.65829e+07,0,0,0
2,3,10.1239,9.80101e+06,0,0,0
2,3,7.344,2.15543e+07,0,0,0
2,3,15.7549,2.99373e+07,0,0,0
2,3,4.33281,3.12887e+07,0,0,0
2,3,4.11259,0,0,0,0
2,5,53.3343,2.2742e+07,2.9418e+06,218088,8.62824
2,6,739.852,2.94603e+08,0,0,0
2,6,2519.86,1.79171e+09,0,0,0
2,6,54.3759,1.01006e+08,0,0,0
2,6,4821.6,287963,0,0,0
2,6,343.67,2.1892e+08,0,0,0
2,6,2542.53,1.86268e+08,0,0,0
2,6,355.096,3.13506e+07,0,0,0
2,6,5298.73,200484,0,0,0
2,6,635.733,1.34146e+08,0,0,0
2,6,745.53,3.0708e+08,0,0,0
2,6,54.9811,4.15715e+07,0,0,0
2,6,366.469,2.93638e+07,0,0,0
2,6,2867.49,2.75388e+07,0,0,0
2,6,355.096,4.04717e+07,0,0,0
2,6,52.6349,6.22089e+07,0,0,0
2,6,673.532,1.04286e+08,0,0,0
2,6,56.0371,5.38823e+07,0,0,0
2,6,778.096,0,0,0,0
2,6,396.572,0,0,0,0
2,6,56.0661,0,0,0,0
2,6,2629.07,0,0,0,0
2,6,3017.17,5.12648e+06,0,0,0
2,7,212.098,0,1743.54,4381.82,238.001
2,7,7316.52,0,1.03213e+07,594944,1.17271e+06
2,7,204.357,0,3.21911e+06,7.98358e+06,428803
