Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
83298.3,2,10,H,Ecto,996173
83298.3,2,100,H,Ecto,7.84534e+06
83298.3,2,1000,H,Ecto,3.5296e+06
83298.3,2,100,H,Endo,1.40011e-05
83298.3,2,1000,H,Endo,1384.83
83298.3,2,10000,H,Endo,0.933906
83298.3,2,10,O,Ecto,24032.9
83298.3,2,100,O,Ecto,1.69494e+06
83298.3,2,1000,O,Ecto,1.54588e+06
83298.3,2,10000,O,Endo,0.00956192
83298.3,2,10,C,Ecto,80.9453
83298.3,2,100,C,Ecto,115618
83298.3,2,1000,C,Ecto,208801
43978.7,2,10,H,Ecto,138880
43978.7,2,100,H,Ecto,231746
43978.7,2,1000,H,Ecto,205920
43978.7,2,1000,H,Endo,126.225
43978.7,2,10000,H,Endo,0.0214683
43978.7,2,10,O,Ecto,874.77
43978.7,2,100,O,Ecto,62372.6
43978.7,2,1000,O,Ecto,70138.4
43978.7,2,10,C,Ecto,4.68306
43978.7,2,100,C,Ecto,7546.46
43978.7,2,1000,C,Ecto,8149.43
5531.11,2,100,H,Ecto,1.35377e+07
5531.11,2,1000,H,Ecto,300944
5531.11,2,100,H,Endo,1.82324
5531.11,2,1000,H,Endo,7.59628e+06
5531.11,2,10000,H,Endo,26405.5
5531.11,2,10,O,Ecto,100142
5531.11,2,100,O,Ecto,3.42158e+07
5531.11,2,1000,O,Ecto,571888
5531.11,2,10000,O,Endo,850532
5531.11,2,10,C,Ecto,69.5067
5531.11,2,100,C,Ecto,1.70004e+06
5531.11,2,1000,C,Ecto,1.28018e+07
5531.11,2,10000,C,Ecto,160102
23794.9,2,100,H,Ecto,4.61933e+06
23794.9,2,1000,H,Ecto,319988
23794.9,2,100,H,Endo,0.000517682
23794.9,2,1000,H,Endo,1.51116e+08
23794.9,2,10000,H,Endo,850779
23794.9,2,10,O,Ecto,85948.4
23794.9,2,100,O,Ecto,3.75445e+07
23794.9,2,1000,O,Ecto,289380
23794.9,2,10000,O,Endo,390569
23794.9,2,10,C,Ecto,16.4352
23794.9,2,100,C,Ecto,1.01314e+06
23794.9,2,1000,C,Ecto,7.589e+06
23794.9,2,10000,C,Ecto,91159.3
91.7563,7,10,H,Ecto,71491.5
91.7563,7,100,H,Ecto,436358
91.7563,7,1000,H,Ecto,11788
91.7563,7,10000,H,Endo,8.14451e-06
91.7563,7,10,O,Ecto,1135.97
91.7563,7,100,O,Ecto,13303.6
91.7563,7,1000,O,Ecto,5068.47
91.7563,7,10,C,Ecto,18.0463
91.7563,7,100,C,Ecto,386.335
91.7563,7,1000,C,Ecto,112.134
16795.2,7,100,H,Ecto,24536.7
16795.2,7,1000,H,Ecto,148115
16795.2,7,10000,H,Ecto,1.02913e+06
16795.2,7,100,H,Endo,0.00175772
16795.2,7,1000,H,Endo,36000.8
16795.2,7,10000,H,Endo,5.54486e+06
16795.2,7,100000,H,Endo,735.864
16795.2,7,100,O,Ecto,200697
16795.2,7,1000,O,Ecto,420423
16795.2,7,1000,O,Endo,8.84525e+06
16795.2,7,10000,O,Endo,624250
16795.2,7,100,C,Ecto,5442.38
16795.2,7,1000,C,Ecto,1.63709e+08
16795.2,7,10000,C,Ecto,487173
5068.27,7,100,H,Ecto,21446.7
5068.27,7,1000,H,Ecto,7845.62
5068.27,7,10000,H,Ecto,263.706
5068.27,7,100,H,Endo,0.00405601
5068.27,7,1000,H,Endo,5691.82
