Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
53600,1,1000,H,Ecto,133.849
53600,1,1000,H,Endo,679126
53600,1,10000,H,Endo,2.14082e+07
53600,1,1000,O,Ecto,1787.35
53600,1,1000,O,Endo,70430.5
53600,1,10000,O,Endo,6.27644e+06
53600,1,1000,C,Ecto,2.70847e+06
53600,1,10000,C,Ecto,955489
53600,1,10000,C,Endo,77413.8
84591.6,2,1000,H,Ecto,7669.61
84591.6,2,10000,H,Ecto,290208
84591.6,2,1000,H,Endo,330911
84591.6,2,10000,H,Endo,4.34869e+06
84591.6,2,100000,H,Endo,828.534
84591.6,2,1000,O,Ecto,8536.27
84591.6,2,1000,O,Endo,712796
84591.6,2,10000,O,Endo,207656
84591.6,2,1000,C,Ecto,20934.2
84591.6,2,10000,C,Ecto,57197.6
83298.3,2,10,H,Ecto,1.16501e+07
83298.3,2,100,H,Ecto,3.10616e+07
83298.3,2,1000,H,Ecto,1252.21
83298.3,2,1000,H,Endo,864637
83298.3,2,10000,H,Endo,5.55589
83298.3,2,10,O,Ecto,1.00694e+07
83298.3,2,100,O,Ecto,2.07459e+07
83298.3,2,1000,O,Ecto,494.517
83298.3,2,10000,O,Endo,50.4612
83298.3,2,10,C,Ecto,2325.19
83298.3,2,100,C,Ecto,175655
83298.3,2,1000,C,Ecto,593607
43978.7,2,10,H,Ecto,1.10844e+06
43978.7,2,100,H,Ecto,3.29629e+06
43978.7,2,1000,H,Ecto,189.092
43978.7,2,1000,H,Endo,7594.21
43978.7,2,10000,H,Endo,0.0409721
43978.7,2,10,O,Ecto,134412
43978.7,2,100,O,Ecto,765265
43978.7,2,10,C,Ecto,32.5713
43978.7,2,100,C,Ecto,56653.7
43978.7,2,1000,C,Ecto,77993.1
5531.11,2,100,H,Ecto,7.6079e+07
5531.11,2,1000,H,Ecto,310785
5531.11,2,1000,H,Endo,6.80059e+07
5531.11,2,10000,H,Endo,982453
5531.11,2,10,O,Ecto,1.82152e+06
5531.11,2,100,O,Ecto,8.77904e+07
5531.11,2,1000,O,Ecto,7.59342e+06
5531.11,2,10000,O,Endo,3.1733e+07
5531.11,2,10,C,Ecto,850.688
5531.11,2,100,C,Ecto,9.19423e+06
5531.11,2,1000,C,Ecto,6.2063e+07
5531.11,2,10000,C,Ecto,383119
23794.9,2,100,H,Ecto,3.76403e+07
23794.9,2,1000,H,Ecto,80923.2
23794.9,2,1000,H,Endo,2.21873e+07
23794.9,2,10000,H,Endo,253037
23794.9,2,10,O,Ecto,806773
23794.9,2,100,O,Ecto,4.56735e+07
23794.9,2,1000,O,Ecto,2.74097e+06
23794.9,2,10000,O,Endo,9.43461e+06
23794.9,2,10,C,Ecto,465.708
23794.9,2,100,C,Ecto,1.5899e+06
23794.9,2,1000,C,Ecto,2.20138e+07
23794.9,2,10000,C,Ecto,88666
45344.6,2,1000,H,Ecto,2.13002e+07
45344.6,2,10000,H,Ecto,513.402
45344.6,2,1000,H,Endo,1.74484e+06
45344.6,2,10000,H,Endo,962703
45344.6,2,1000,O,Ecto,780669
45344.6,2,10000,O,Ecto,68266.8
45344.6,2,1000,C,Ecto,588.114
45344.6,2,10000,C,Ecto,11958.1
6021.14,2,100,H,Ecto,3.70393e+07
6021.14,2,1000,H,Ecto,5.55557e+06
6021.14,2,1000,H,Endo,1.25814e+08
6021.14,2,10000,H,Endo,578204
6021.14,2,100,O,Ecto,2.86106e+07
6021.14,2,1000,O,Ecto,1455.74
6021.14,2,10000,O,Ecto,188095
6021.14,2,1000,O,Endo,740162
6021.14,2,100,C,Ecto,351151
6021.14,2,1000,C,Ecto,7643.76
6021.14,2,10000,C,Ecto,45039.2
41524.7,2,1000,H,Ecto,9721.4
41524.7,2,10000,H,Ecto,0.0744113
41524.7,2,1000,H,Endo,1.10378e+06
41524.7,2,10000,H,Endo,5937.88
41524.7,2,1000,O,Ecto,0.106348
41524.7,2,1000,O,Endo,4155.01
41524.7,2,1000,C,Ecto,30.7324
41524.7,2,10000,C,Ecto,1.00295
5756.87,2,10,H,Ecto,1.31421e+07
5756.87,2,100,H,Ecto,1.78899e+07
5756.87,2,1000,H,Ecto,1.90241e+06
5756.87,2,1000,H,Endo,9.04326e+07
5756.87,2,10,O,Ecto,2.44182e+06
5756.87,2,100,O,Ecto,3.66348e+07
5756.87,2,1000,O,Ecto,127.253
5756.87,2,1000,O,Endo,0.0355045
